Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.02428800000000e-07,2.95171274013742e-11,4.36654431078843e-11
5.32428800000000e-07,2.95017751437942e-11,4.36544803649944e-11
5.62428800000000e-07,2.94864228094918e-11,4.36435163741636e-11
5.92428800000000e-07,2.94710703984798e-11,4.36969514312315e-11
6.22428800000000e-07,2.94557179107728e-11,4.36999758954382e-11
6.52428800000000e-07,2.94403653463805e-11,4.37029995647985e-11
6.82428800000000e-07,2.94250127053187e-11,4.37060224394177e-11
7.12428800000000e-07,2.94605263549204e-11,4.37090445194033e-11
7.42428800000000e-07,2.94960377319113e-11,4.37120658048669e-11
7.72428800000001e-07,2.94775082293183e-11,4.36682134326191e-11
8.02428800000001e-07,2.94589785789639e-11,4.36806642038448e-11
8.32428800000001e-07,2.94967985242402e-11,4.36931174395130e-11
8.62428800000001e-07,2.95346222285954e-11,4.37055731400403e-11
8.92428800000001e-07,2.95171915291790e-11,4.37119889110215e-11
9.22428800000001e-07,2.94997615522194e-11,4.37184004323416e-11
9.52428800000001e-07,2.95281011424492e-11,4.37248077054117e-11
9.82428800000001e-07,2.95564431622558e-11,4.36593121123497e-11
1.01242880000000e-06,2.95365561509722e-11,4.35937966284128e-11
1.04242880000000e-06,2.95166702908316e-11,4.36529577402854e-11
1.07242880000000e-06,2.95418359996142e-11,4.37121153141472e-11
1.10242880000000e-06,2.95670036569744e-11,4.37014853047705e-11
1.13242880000000e-06,2.95455600249061e-11,4.36908539755883e-11
1.16242880000000e-06,2.95241177768432e-11,4.36802213264992e-11
1.19242880000000e-06,2.95480089049706e-11,4.36695873573992e-11
1.22242880000000e-06,2.95719017854602e-11,4.37340726498165e-11
1.25242880000000e-06,2.95496848631307e-11,4.37985536619720e-11
1.28242880000000e-06,2.95274694393452e-11,4.37854614245442e-11
1.31242880000000e-06,2.95508058776544e-11,4.37723675164121e-11
1.34242880000000e-06,2.95741439832437e-11,4.37592719374504e-11
1.37242880000000e-06,2.95515656618740e-11,4.37461746875241e-11
1.40242880000000e-06,2.95289888928959e-11,4.38222187672757e-11
1.43242880000000e-06,2.95520767336136e-11,4.38107060439546e-11
1.46242880000000e-06,2.95751662037141e-11,4.37991943804446e-11
1.49242880000000e-06,2.95524220880333e-11,4.37876837766655e-11
1.52242880000000e-06,2.95296795495871e-11,4.37761742325490e-11
1.55242880000000e-06,2.95526548293044e-11,4.37646657480206e-11
1.58242880000000e-06,2.95756317213213e-11,4.37531583230078e-11
1.61242880000000e-06,2.95528120166225e-11,4.37416519574354e-11
1.64242880000000e-06,2.95299939005254e-11,4.37301466512350e-11
1.67242880000000e-06,2.95529180197633e-11,4.37186424043309e-11
1.70242880000000e-06,2.95758437435587e-11,4.37071392166493e-11
1.73242880000000e-06,2.95529896818809e-11,4.36956370881171e-11
1.76242880000000e-06,2.95301372139807e-11,4.36841360186628e-11
1.79242880000000e-06,2.95530380320471e-11,4.36726360082143e-11
1.82242880000000e-06,2.95759404511459e-11,4.36611370566972e-11
1.85242880000000e-06,2.95530707797974e-11,4.36496391640388e-11
1.88242880000000e-06,2.95302027045789e-11,4.36381423301646e-11
1.91242880000000e-06,2.95530928864237e-11,4.36266465550037e-11
1.94242880000000e-06,2.95759846676930e-11,4.35729887786762e-11
1.97242880000000e-06,2.95531079466981e-11,4.35869051314817e-11
2.00000000000000e-06,2.95320847335022e-11,4.35996980465656e-11
