Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.02428800000000e-07,1.34996182798176e-09,1.64089318317294e-09
5.32428800000000e-07,1.35030806661343e-09,1.64089318310863e-09
5.62428800000000e-07,1.35065417989608e-09,1.64089318304428e-09
5.92428800000000e-07,1.35100016785278e-09,1.64089318297995e-09
6.22428800000000e-07,1.35032536041020e-09,1.64089318291559e-09
6.52428800000000e-07,1.34965009630076e-09,1.64089318285126e-09
6.82428800000000e-07,1.35027441578455e-09,1.64089318278691e-09
7.12428800000000e-07,1.35089868395369e-09,1.64089318272255e-09
7.42428800000000e-07,1.35152290079943e-09,1.64089318265821e-09
7.72428800000001e-07,1.35078255800250e-09,1.64089318259389e-09
8.02428800000001e-07,1.35004211683149e-09,1.64089318252954e-09
8.32428800000001e-07,1.34930157729810e-09,1.64089318246520e-09
8.62428800000001e-07,1.34997054080652e-09,1.64089318240085e-09
8.92428800000001e-07,1.35063943832244e-09,1.64089318233652e-09
9.22428800000001e-07,1.35130826983584e-09,1.64089318227215e-09
9.52428800000001e-07,1.35197703533653e-09,1.64089318220780e-09
9.82428800000001e-07,1.35027054353146e-09,1.64089318214348e-09
1.01242880000000e-06,1.34998033303751e-09,1.64089318207913e-09
1.04242880000000e-06,1.34969015403734e-09,1.64089318201479e-09
1.07242880000000e-06,1.34940000652852e-09,1.64089318195043e-09
1.10242880000000e-06,1.35031285781590e-09,1.64089318188611e-09
1.13242880000000e-06,1.35122599063294e-09,1.64089318182175e-09
1.16242880000000e-06,1.35074731366876e-09,1.64089318175741e-09
1.19242880000000e-06,1.35026867362136e-09,1.64089318169309e-09
1.22242880000000e-06,1.34979007049157e-09,1.64089318162873e-09
1.25242880000000e-06,1.34931150428048e-09,1.64089318156440e-09
1.28242880000000e-06,1.34883297498897e-09,1.64089318150004e-09
1.31242880000000e-06,1.34835448261811e-09,1.64089318143572e-09
1.34242880000000e-06,1.35016943258434e-09,1.64089318137137e-09
1.37242880000000e-06,1.35198479363706e-09,1.64089318130701e-09
1.40242880000000e-06,1.35097857687090e-09,1.64089318124266e-09
1.43242880000000e-06,1.34997238575419e-09,1.64089318117834e-09
1.46242880000000e-06,1.34896622032482e-09,1.64089318111399e-09
1.49242880000000e-06,1.34952548406830e-09,1.64089318104963e-09
1.52242880000000e-06,1.35008455901927e-09,1.64089318098532e-09
1.55242880000000e-06,1.35064344520499e-09,1.64089318092096e-09
1.58242880000000e-06,1.35120214265282e-09,1.64089318085662e-09
1.61242880000000e-06,1.35039617781994e-09,1.64089318079228e-09
1.64242880000000e-06,1.34958945650389e-09,1.64089318072793e-09
1.67242880000000e-06,1.35010823064533e-09,1.64089318066361e-09
1.70242880000000e-06,1.35062685966378e-09,1.64089318059923e-09
1.73242880000000e-06,1.35114534357536e-09,1.64089318053490e-09
1.76242880000000e-06,1.35166368239609e-09,1.64089318047056e-09
1.79242880000000e-06,1.35058954168774e-09,1.64089318040622e-09
1.82242880000000e-06,1.34951484254760e-09,1.64089318034187e-09
1.85242880000000e-06,1.35021738581249e-09,1.64089318027754e-09
1.88242880000000e-06,1.35091982533666e-09,1.64089318021318e-09
1.91242880000000e-06,1.35162216111226e-09,1.64089318014885e-09
1.94242880000000e-06,1.35079969571825e-09,1.64089318008451e-09
1.97242880000000e-06,1.34997731932609e-09,1.64089318002018e-09
2.00000000000000e-06,1.34922160102014e-09,1.64089317996103e-09
