Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.02428800000000e-07,8.35661319890338e-11,1.24846648794183e-10
5.32428800000000e-07,8.34647769769989e-11,1.24918381856710e-10
5.62428800000000e-07,8.35694712467909e-11,1.24786166490325e-10
5.92428800000000e-07,8.36741705888335e-11,1.24653949709226e-10
6.22428800000000e-07,8.35865677268651e-11,1.24751928766948e-10
6.52428800000000e-07,8.34989688492417e-11,1.24849908692778e-10
6.82428800000000e-07,8.35807831820318e-11,1.24761780389678e-10
7.12428800000000e-07,8.36626014342169e-11,1.24673654684266e-10
7.42428800000000e-07,8.35841856181174e-11,1.24585531576587e-10
7.72428800000001e-07,8.35057736067512e-11,1.24696159755489e-10
8.02428800000001e-07,8.35825239453495e-11,1.24806788657851e-10
8.32428800000001e-07,8.36592780392262e-11,1.24739068765813e-10
8.62428800000001e-07,8.35833825970689e-11,1.24671349000962e-10
8.92428800000001e-07,8.35074908828235e-11,1.24603629363353e-10
9.22428800000001e-07,8.35829479062166e-11,1.24535909853028e-10
9.52428800000001e-07,8.36584086436401e-11,1.24678346918442e-10
9.82428800000001e-07,8.35831708071700e-11,1.24820783168720e-10
1.01242880000000e-06,8.35079366776321e-11,1.24735189176312e-10
1.04242880000000e-06,8.35830583717071e-11,1.24649594642996e-10
1.07242880000000e-06,8.36581837690359e-11,1.24563999568862e-10
1.10242880000000e-06,8.35831168564811e-11,1.24690311411382e-10
1.13242880000000e-06,8.35080536453527e-11,1.24816625670926e-10
1.16242880000000e-06,8.35830881559145e-11,1.24743652638574e-10
1.19242880000000e-06,8.36581263669095e-11,1.24670679900380e-10
1.22242880000000e-06,8.35831039877412e-11,1.24597707456405e-10
1.25242880000000e-06,8.35080853085451e-11,1.24706831117029e-10
1.28242880000000e-06,8.35830969979620e-11,1.24815952578282e-10
1.31242880000000e-06,8.36581123870571e-11,1.24754671741983e-10
1.34242880000000e-06,8.35831017587544e-11,1.24693389862890e-10
1.37242880000000e-06,8.35080948300278e-11,1.24632106941023e-10
1.40242880000000e-06,8.35831004174368e-11,1.24570822976410e-10
1.43242880000000e-06,8.36581097043125e-11,1.24687789611339e-10
1.46242880000000e-06,8.35831023291922e-11,1.24804749844435e-10
1.49242880000000e-06,8.35080986535261e-11,1.24741250839112e-10
1.52242880000000e-06,8.35831024384465e-11,1.24677749460318e-10
1.55242880000000e-06,8.36581099227600e-11,1.24614245708032e-10
1.58242880000000e-06,8.35831035765492e-11,1.24550739582229e-10
1.61242880000000e-06,8.35081009297406e-11,1.24685275455184e-10
1.64242880000000e-06,8.35831040907165e-11,1.24819800060111e-10
1.67242880000000e-06,8.36581109510442e-11,1.24748802699504e-10
1.70242880000000e-06,8.35831050441841e-11,1.24677801382436e-10
1.73242880000000e-06,8.35081028366972e-11,1.24606796108807e-10
1.76242880000000e-06,8.35831056431341e-11,1.24535786878517e-10
1.79242880000000e-06,8.36581121488978e-11,1.24740423382474e-10
1.82242880000000e-06,8.35831065374555e-11,1.24945045876651e-10
1.85242880000000e-06,8.35081046253620e-11,1.24789942305924e-10
1.88242880000000e-06,8.35831071645718e-11,1.24634837318141e-10
1.91242880000000e-06,8.36581134030847e-11,1.24706770834515e-10
1.94242880000000e-06,8.35831080542536e-11,1.24778702281752e-10
1.97242880000000e-06,8.35081064047470e-11,1.24850631659838e-10
2.00000000000000e-06,8.35787626400542e-11,1.24916735810810e-10
