Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.02428800000000e-07,6.90257185518879e-11,1.06167443662966e-10
5.32428800000000e-07,6.90356722407608e-11,1.06214718187866e-10
5.62428800000000e-07,6.90456265367433e-11,1.06261988563495e-10
5.92428800000000e-07,6.90025104531295e-11,1.06163767810432e-10
6.22428800000000e-07,6.89594075140238e-11,1.06065529144726e-10
6.52428800000000e-07,6.89118106674627e-11,1.06118469211503e-10
6.82428800000000e-07,6.88642151461176e-11,1.06171404076672e-10
7.12428800000000e-07,6.88166209501011e-11,1.06224333740165e-10
7.42428800000000e-07,6.87690280795185e-11,1.06277258201922e-10
7.72428800000001e-07,6.88365427642042e-11,1.06167287769334e-10
8.02428800000001e-07,6.89040572901871e-11,1.06057294880698e-10
8.32428800000001e-07,6.89715716570566e-11,1.06116569877414e-10
8.62428800000001e-07,6.89517405571304e-11,1.06175838353223e-10
8.92428800000001e-07,6.89319085244256e-11,1.06235100308030e-10
9.22428800000001e-07,6.89120755589242e-11,1.06294355741745e-10
9.52428800000001e-07,6.88922416606013e-11,1.06171229327824e-10
9.82428800000001e-07,6.88724068294455e-11,1.06048074762223e-10
1.01242880000000e-06,6.88525710654317e-11,1.06114442995242e-10
1.04242880000000e-06,6.89137408399547e-11,1.06180803053457e-10
1.07242880000000e-06,6.89749011593125e-11,1.06247154936737e-10
1.10242880000000e-06,6.89180668096780e-11,1.06198397274794e-10
1.13242880000000e-06,6.88612334107063e-11,1.06149635198274e-10
1.16242880000000e-06,6.88044009626239e-11,1.06100868707222e-10
1.19242880000000e-06,6.87475694656517e-11,1.06052097801694e-10
1.22242880000000e-06,6.87974884542097e-11,1.06153425537773e-10
1.25242880000000e-06,6.88474022022181e-11,1.06254734216208e-10
1.28242880000000e-06,6.87973178385908e-11,1.06200143084474e-10
1.31242880000000e-06,6.87472349146089e-11,1.06145546418579e-10
1.34242880000000e-06,6.88154806120833e-11,1.06090944218594e-10
1.37242880000000e-06,6.88837339786157e-11,1.06036336484597e-10
1.40242880000000e-06,6.89519950144930e-11,1.06149791072428e-10
1.43242880000000e-06,6.88885729047816e-11,1.06148752184079e-10
1.46242880000000e-06,6.88251478231306e-11,1.06147713293715e-10
1.49242880000000e-06,6.87617197697947e-11,1.06146674401339e-10
1.52242880000000e-06,6.88198419762859e-11,1.06145635506944e-10
1.55242880000000e-06,6.88779551063524e-11,1.06144596610542e-10
1.58242880000000e-06,6.88375281471534e-11,1.06143557712123e-10
1.61242880000000e-06,6.87971004542195e-11,1.06142518811691e-10
1.64242880000000e-06,6.87566720276292e-11,1.06141479909243e-10
1.67242880000000e-06,6.87162428674659e-11,1.06140441004782e-10
1.70242880000000e-06,6.87705247493514e-11,1.06139402098303e-10
1.73242880000000e-06,6.88248021728907e-11,1.06138363189815e-10
1.76242880000000e-06,6.87892483953874e-11,1.06137324279311e-10
1.79242880000000e-06,6.87536945776008e-11,1.06136285366794e-10
1.82242880000000e-06,6.87181407195902e-11,1.06135246452263e-10
1.85242880000000e-06,6.86825868214157e-11,1.06134207535715e-10
1.88242880000000e-06,6.87858474042455e-11,1.06133168617159e-10
1.91242880000000e-06,6.88891162778195e-11,1.06132129696585e-10
1.94242880000000e-06,6.89011804214244e-11,1.06131090773994e-10
1.97242880000000e-06,6.89132456232891e-11,1.06130051849394e-10
2.00000000000000e-06,6.89243349596855e-11,1.06129097034356e-10
