AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: *include NANDFF.cir
Analysis: Transient Analysis
Started on: ons. nov. 15 15:22:41 2023
Time id(m:nand_2:mn1:1) id(m:nand_3:mn1:1)
5.13554432000000e-07,3.22533890351973e-11,4.99834033677205e-11
5.43554432000000e-07,3.22549810896458e-11,5.00242478505663e-11
5.73554432000000e-07,3.22565731803055e-11,4.99386371547584e-11
6.03554432000000e-07,3.22581653071762e-11,4.98530235937765e-11
6.33554432000000e-07,3.22597574702588e-11,4.98999874859791e-11
6.63554432000000e-07,3.22646712401495e-11,4.99469505348606e-11
6.93554432000000e-07,3.22695840875693e-11,4.99939127403801e-11
7.23554432000000e-07,3.22574817764621e-11,4.99592042405634e-11
7.53554432000000e-07,3.22453791033929e-11,4.99244953407253e-11
7.83554432000001e-07,3.22332760683563e-11,4.98897860408801e-11
8.13554432000001e-07,3.22211726713430e-11,4.98550763410491e-11
8.43554432000001e-07,3.22090689123467e-11,4.99275046352327e-11
8.73554432000001e-07,3.21969647913609e-11,4.99226917844352e-11
9.03554432000001e-07,3.21848603083783e-11,4.99178789083157e-11
9.33554432000001e-07,3.22205061953620e-11,4.99130660068726e-11
9.63554432000001e-07,3.22561482262070e-11,4.99082530801075e-11
9.93554432000001e-07,3.22311242661193e-11,4.99034401280214e-11
1.02355443200000e-06,3.22060998633632e-11,4.98986271506112e-11
1.05355443200000e-06,3.21810750179391e-11,4.98938141478801e-11
1.08355443200000e-06,3.21560497298496e-11,4.98890011198251e-11
1.11355443200000e-06,3.21956900342663e-11,4.98841880664484e-11
1.14355443200000e-06,3.22353286504248e-11,4.98793749877484e-11
1.17355443200000e-06,3.22749655783525e-11,4.98745618837246e-11
1.20355443200000e-06,3.23146008180728e-11,4.98697487543803e-11
1.23355443200000e-06,3.22522564038476e-11,4.98649355997129e-11
1.26355443200000e-06,3.21899062645382e-11,4.98601224197224e-11
1.29355443200000e-06,3.22074876086042e-11,4.98553092144091e-11
1.32355443200000e-06,3.22250681257429e-11,4.98504959837717e-11
1.35355443200000e-06,3.22426478159823e-11,4.98456827278128e-11
1.38355443200000e-06,3.22602266793463e-11,4.98408694465306e-11
1.41355443200000e-06,3.22778047158639e-11,4.98360561399256e-11
1.44355443200000e-06,3.22325785292920e-11,4.99094418456706e-11
1.47355443200000e-06,3.21873503324982e-11,4.99828225373962e-11
1.50355443200000e-06,3.22356400803560e-11,4.99387398452625e-11
1.53355443200000e-06,3.22839314074632e-11,4.98946559397133e-11
1.56355443200000e-06,3.23322243138090e-11,4.98505708207714e-11
1.59355443200000e-06,3.22573627109922e-11,4.98979982091516e-11
1.62355443200000e-06,3.21825000094644e-11,4.99454245157182e-11
1.65355443200000e-06,3.21996121495098e-11,4.99928497404302e-11
1.68355443200000e-06,3.22167237117995e-11,4.99619636058452e-11
1.71355443200000e-06,3.22338346963458e-11,4.99310773089453e-11
1.74355443200000e-06,3.22509451031596e-11,4.99001908497472e-11
1.77355443200000e-06,3.22552064682031e-11,4.98693042282649e-11
1.80355443200000e-06,3.22594682176807e-11,4.99327701548228e-11
1.83355443200000e-06,3.22637303516226e-11,4.99196336138780e-11
1.86355443200000e-06,3.22993900810274e-11,4.99064967449044e-11
1.89355443200000e-06,3.23350473021276e-11,4.98933595478986e-11
1.92355443200000e-06,3.22693788967896e-11,4.98802220228559e-11
1.95355443200000e-06,3.22037145143797e-11,4.98670841697702e-11
1.98355443200000e-06,3.22271825939595e-11,4.98539459886380e-11
2.00000000000000e-06,3.21333940799821e-11,4.98467436877232e-11
