Time,i(vdd)
6.01363441673004e-06,-1.56848658133686e-07
6.05363441673004e-06,1.30230498250387e-07
6.09363441673004e-06,-1.55719426631882e-07
6.13363441673004e-06,1.29104964382070e-07
6.17363441673004e-06,-1.54598154057266e-07
6.21363441673004e-06,1.27987369457972e-07
6.25363441673004e-06,-1.53484786441916e-07
6.29363441673004e-06,1.26877660172739e-07
6.33363441673003e-06,-1.52379271261361e-07
6.37363441673003e-06,1.25775783076574e-07
6.41363441673003e-06,-1.51281554755972e-07
6.45363441673003e-06,1.24681685546604e-07
6.49363441673003e-06,-1.50191585393596e-07
6.53363441673003e-06,1.23595314723972e-07
6.57363441673003e-06,-1.49109310178259e-07
6.61363441673003e-06,1.22516618640039e-07
6.65363441673003e-06,-1.48034677973390e-07
6.69363441673003e-06,1.21445545450311e-07
6.73363441673003e-06,-1.46967631649780e-07
6.77363441673003e-06,1.20382038721903e-07
6.81363441673003e-06,-1.45908125438519e-07
6.85363441673003e-06,1.19326052007518e-07
6.89363441673003e-06,-1.44856108759397e-07
6.93363441673003e-06,1.18277535055042e-07
6.97363441673003e-06,-1.43811530788753e-07
7.01363441673003e-06,1.17236437100034e-07
7.05363441673003e-06,-1.42774341341198e-07
7.09363441673003e-06,1.16202708009069e-07
7.13363441673003e-06,-1.41744492934650e-07
7.17363441673003e-06,1.15176302206858e-07
7.21363441673003e-06,-1.40721938973316e-07
7.25363441673003e-06,1.14157173037098e-07
7.29363441673003e-06,-1.39706632739929e-07
7.33363441673003e-06,1.13145270979716e-07
7.37363441673003e-06,-1.38698525843620e-07
7.41363441673002e-06,1.12140549067894e-07
7.45363441673002e-06,-1.37697568646550e-07
7.49363441673002e-06,1.11142956389042e-07
7.53363441673002e-06,-1.36703711697396e-07
7.57363441673002e-06,1.10152444736629e-07
7.61363441673002e-06,-1.35716907237955e-07
7.65363441673002e-06,1.09168965960056e-07
7.69363441673002e-06,-1.34737107392354e-07
7.73363441673002e-06,1.08192472471806e-07
7.77363441673002e-06,-1.33764265283852e-07
7.81363441673002e-06,1.07222917288225e-07
7.85363441673002e-06,-1.32798333466863e-07
7.89363441673002e-06,1.06260252947653e-07
7.93363441673002e-06,-1.31839265169009e-07
7.97363441673002e-06,1.05304432349926e-07
8.00000000000000e-06,-1.30642625238801e-07
