Time,i(vdd)
6.01157052467531e-06,1.72718423688777e-07
6.05157052467531e-06,-1.78259673109223e-07
6.09157052467531e-06,1.74262932474372e-07
6.13157052467531e-06,-1.79794585401285e-07
6.17157052467531e-06,1.75782162554417e-07
6.21157052467531e-06,-1.81301403387638e-07
6.25157052467531e-06,1.77274855152762e-07
6.29157052467531e-06,-1.82782814609259e-07
6.33157052467531e-06,1.78742351334633e-07
6.37157052467530e-06,-1.84237364860484e-07
6.41157052467530e-06,1.80183787216583e-07
6.45157052467530e-06,-1.85667485750645e-07
6.49157052467530e-06,1.81600670192252e-07
6.53157052467530e-06,-1.87071608941337e-07
6.57157052467530e-06,1.82992204790205e-07
6.61157052467530e-06,-1.88450836122617e-07
6.65157052467530e-06,1.84360459414098e-07
6.69157052467530e-06,-1.89805527627056e-07
6.73157052467530e-06,1.85703678755239e-07
6.77157052467530e-06,-1.91137613881979e-07
6.81157052467530e-06,1.87023635176167e-07
6.85157052467530e-06,-1.92445332391832e-07
6.89157052467530e-06,1.88319631731122e-07
6.93157052467530e-06,-1.93730948432483e-07
6.97157052467530e-06,1.89593220410649e-07
7.01157052467530e-06,-1.94992814548074e-07
7.05157052467530e-06,1.90843616145285e-07
7.09157052467530e-06,-1.96235612285176e-07
7.13157052467530e-06,1.92070596528296e-07
7.17157052467530e-06,-1.97454009577957e-07
7.21157052467530e-06,1.93276405440273e-07
7.25157052467530e-06,-1.98650143845753e-07
7.29157052467530e-06,1.94461246222821e-07
7.33157052467530e-06,-1.99823841835307e-07
7.37157052467530e-06,1.95624319331769e-07
7.41157052467530e-06,-2.00977417712029e-07
7.45157052467529e-06,1.96767063545747e-07
7.49157052467529e-06,-2.02109220017918e-07
7.53157052467529e-06,1.97888640982083e-07
7.57157052467529e-06,-2.03221555357889e-07
7.61157052467529e-06,1.98990496812989e-07
7.65157052467529e-06,-2.04312752711393e-07
7.69157052467529e-06,2.00071798715181e-07
7.73157052467529e-06,-2.05385100967468e-07
7.77157052467529e-06,2.01134013669829e-07
7.81157052467529e-06,-2.06438203155077e-07
7.85157052467529e-06,2.02175875783982e-07
7.89157052467529e-06,-2.07472832295846e-07
7.93157052467529e-06,2.03200196433249e-07
7.97157052467529e-06,-2.08486178961436e-07
8.00000000000000e-06,2.04409102984592e-07
