Time,i(vdd)
6.03070361274397e-06,4.57977379983575e-07
6.07070361274397e-06,-5.86048485024317e-07
6.11070361274397e-06,4.57004731590597e-07
6.15070361274397e-06,-5.85124963332460e-07
6.19070361274397e-06,4.56060704937469e-07
6.23070361274397e-06,-5.84169717819371e-07
6.27070361274397e-06,4.55126639032822e-07
6.31070361274397e-06,-5.83229957408980e-07
6.35070361274397e-06,4.54191337647122e-07
6.39070361274397e-06,-5.82297933443871e-07
6.43070361274397e-06,4.53263498009934e-07
6.47070361274397e-06,-5.81373511510368e-07
6.51070361274397e-06,4.52342828518881e-07
6.55070361274397e-06,-5.80456011289321e-07
6.59070361274397e-06,4.51421374884572e-07
6.63070361274397e-06,-5.79554990500755e-07
6.67070361274397e-06,4.50516451482871e-07
6.71070361274397e-06,-5.78645692750434e-07
6.75070361274397e-06,4.49619199729960e-07
6.79070361274397e-06,-5.77744828491142e-07
6.83070361274397e-06,4.48727521123138e-07
6.87070361274397e-06,-5.76851862865163e-07
6.91070361274397e-06,4.47839871810321e-07
6.95070361274397e-06,-5.75965968251290e-07
6.99070361274396e-06,4.46949319443498e-07
7.03070361274396e-06,-5.75099085604057e-07
7.07070361274396e-06,4.46076455246807e-07
7.11070361274396e-06,-5.74220876946258e-07
7.15070361274396e-06,4.45211223513652e-07
7.19070361274396e-06,-5.73351702182998e-07
7.23070361274396e-06,4.44350198459072e-07
7.27070361274396e-06,-5.72489902132135e-07
7.31070361274396e-06,4.43493528877972e-07
7.35070361274396e-06,-5.71634851426495e-07
7.39070361274396e-06,4.42633936725070e-07
7.43070361274396e-06,-5.70798142163413e-07
7.47070361274396e-06,4.41791409787131e-07
7.51070361274396e-06,-5.69950329287276e-07
7.55070361274396e-06,4.40956166372903e-07
7.59070361274396e-06,-5.69111202301960e-07
7.63070361274396e-06,4.40124850916972e-07
7.67070361274396e-06,-5.68279134749357e-07
7.71070361274396e-06,4.39297611944028e-07
7.75070361274396e-06,-5.67453526479216e-07
7.79070361274396e-06,4.38467555045456e-07
7.83070361274396e-06,-5.66645454572084e-07
7.87070361274396e-06,4.37653895328037e-07
7.91070361274396e-06,-5.65826638708647e-07
7.95070361274396e-06,4.36847190207258e-07
7.99070361274396e-06,-5.65014194445340e-07
8.00000000000000e-06,4.34713616428212e-07
