Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,1.04802354180849e-11,1.50638071757066e-11
5.43554432000000e-07,1.04716200507161e-11,1.50577821176261e-11
5.73554432000000e-07,1.04905927321000e-11,1.50517566345136e-11
6.03554432000000e-07,1.05095664301178e-11,1.50457307263485e-11
6.33554432000000e-07,1.05006134022788e-11,1.50397043931109e-11
6.63554432000000e-07,1.04916605766814e-11,1.50336776347777e-11
6.93554432000000e-07,1.04827079533242e-11,1.50556918545288e-11
7.23554432000000e-07,1.04737555322057e-11,1.50777038378836e-11
7.53554432000000e-07,1.04648033133248e-11,1.50610867739484e-11
7.83554432000001e-07,1.04558512966805e-11,1.50444692465064e-11
8.13554432000001e-07,1.04468994822716e-11,1.50278512555635e-11
8.43554432000001e-07,1.04379478700962e-11,1.50112328011255e-11
8.73554432000001e-07,1.04552769243562e-11,1.50199152938618e-11
9.03554432000001e-07,1.04726062788600e-11,1.50285965025142e-11
9.33554432000001e-07,1.04899359335959e-11,1.50030327534863e-11
9.63554432000001e-07,1.05072658885527e-11,1.50171190321698e-11
9.93554432000001e-07,1.05245961437188e-11,1.50312053506837e-11
1.02355443200000e-06,1.05165039561029e-11,1.50452917090188e-11
1.05355443200000e-06,1.05084114217472e-11,1.50264776782094e-11
1.08355443200000e-06,1.05003185406418e-11,1.50076631250159e-11
1.11355443200000e-06,1.04922253127776e-11,1.49888480494517e-11
1.14355443200000e-06,1.05180573654580e-11,1.50009249544255e-11
1.17355443200000e-06,1.05190983130326e-11,1.50130009523504e-11
1.20355443200000e-06,1.05201392341095e-11,1.50250760432701e-11
1.23355443200000e-06,1.05211801286909e-11,1.50371502272294e-11
1.26355443200000e-06,1.05222209967758e-11,1.50012281702045e-11
1.29355443200000e-06,1.05232618383657e-11,1.50040976204636e-11
1.32355443200000e-06,1.05243026534604e-11,1.49908589748443e-11
1.35355443200000e-06,1.05253434420611e-11,1.49776214720887e-11
1.38355443200000e-06,1.05263842041675e-11,1.49643851121286e-11
1.41355443200000e-06,1.05274249397809e-11,1.49707190547364e-11
1.44355443200000e-06,1.05129690021566e-11,1.49770535980446e-11
1.47355443200000e-06,1.04985115543032e-11,1.49833887420990e-11
1.50355443200000e-06,1.05070795637000e-11,1.49897244869416e-11
1.53355443200000e-06,1.05156474097128e-11,1.49960608326165e-11
1.56355443200000e-06,1.05242150923425e-11,1.50278267365374e-11
1.59355443200000e-06,1.05327826115886e-11,1.50595895928185e-11
1.62355443200000e-06,1.05181782776897e-11,1.50357987174617e-11
1.65355443200000e-06,1.05035734894035e-11,1.50120074213057e-11
1.68355443200000e-06,1.04889682467290e-11,1.50223058545428e-11
1.71355443200000e-06,1.05021445340172e-11,1.50326041394965e-11
1.74355443200000e-06,1.05153205820779e-11,1.50429022761645e-11
1.77355443200000e-06,1.05284963909083e-11,1.50532002645442e-11
1.80355443200000e-06,1.05416719605035e-11,1.50363459427659e-11
1.83355443200000e-06,1.05195034059801e-11,1.50194909210556e-11
1.86355443200000e-06,1.04973341616244e-11,1.50306457222829e-11
1.89355443200000e-06,1.05060355268074e-11,1.50418004098173e-11
1.92355443200000e-06,1.05147368297661e-11,1.50529549836543e-11
1.95355443200000e-06,1.05234380704972e-11,1.50641094437907e-11
1.98355443200000e-06,1.05321392489995e-11,1.50460305720425e-11
2.00000000000000e-06,1.05369090833504e-11,1.50361197257943e-11
