Time,i(vdd)
3.35544320000000e-09,-1.79149746913496e-06
6.71088640000000e-09,1.76159751830088e-06
1.06708864000000e-08,-1.79150997951049e-06
1.46308864000000e-08,1.76155800356707e-06
1.85908864000000e-08,-1.79146649589116e-06
2.25508864000000e-08,1.76152413934623e-06
2.65108864000000e-08,-1.79144176242026e-06
3.04708864000000e-08,1.76149146106953e-06
3.44308864000000e-08,-1.79141368062096e-06
3.83908864000000e-08,1.76147933206505e-06
4.23508864000000e-08,-1.79139857756198e-06
4.63108864000000e-08,1.76144745215965e-06
5.02708864000000e-08,-1.79138375436524e-06
5.42308864000000e-08,1.76142809218667e-06
5.81908864000000e-08,-1.79134956630870e-06
6.21508864000000e-08,1.76143541092893e-06
6.61108864000000e-08,-1.79131536322551e-06
7.00708864000000e-08,1.76143595392067e-06
7.40308864000000e-08,-1.79128085802510e-06
7.79908864000000e-08,1.76144274886818e-06
8.19508864000000e-08,-1.79124750221045e-06
8.59108864000001e-08,1.76144349993677e-06
8.98708864000001e-08,-1.79121118139038e-06
9.38308864000001e-08,1.76132931358664e-06
9.77908864000001e-08,-1.79125331224711e-06
1.01750886400000e-07,1.76127639730508e-06
1.05710886400000e-07,-1.79119725461463e-06
1.09670886400000e-07,1.76131412771038e-06
1.13630886400000e-07,-1.79122589454053e-06
1.17590886400000e-07,1.76125877528790e-06
1.21550886400000e-07,-1.79116417096043e-06
1.25510886400000e-07,1.76129542601821e-06
1.29470886400000e-07,-1.79119483331918e-06
1.33430886400000e-07,1.76124088253437e-06
1.37390886400000e-07,-1.79113378532455e-06
1.41350886400000e-07,1.76127418739736e-06
1.45310886400000e-07,-1.79115140738123e-06
1.49270886400000e-07,1.76122174037808e-06
1.53230886400000e-07,-1.79110739838844e-06
1.57190886400000e-07,1.76125214151183e-06
1.61150886400000e-07,-1.79113582110378e-06
1.65110886400000e-07,1.76119922438185e-06
1.69070886400000e-07,-1.79107714707444e-06
1.73030886400000e-07,1.76122720835410e-06
1.76990886400000e-07,-1.79110657312672e-06
1.80950886400000e-07,1.76117572611407e-06
1.84910886400000e-07,-1.79104944274557e-06
1.88870886400000e-07,1.76120227796344e-06
1.92830886400000e-07,-1.79107247350621e-06
1.96790886400000e-07,1.76115308701819e-06
2.00000000000000e-07,-1.79101721813130e-06
