Time,i(vdd)
1.67772160000000e-09,-8.19309946296085e-08
3.35544320000000e-09,4.69749259895911e-08
6.71088640000000e-09,-8.19622542656667e-08
1.06908864000000e-08,4.69712219487751e-08
1.46708864000000e-08,-8.19677392722134e-08
1.86508864000000e-08,4.69595658911955e-08
2.26308864000000e-08,-8.19550826593613e-08
2.66108864000000e-08,4.69666030178440e-08
3.05908864000000e-08,-8.19548886820070e-08
3.45708864000000e-08,4.69615873469300e-08
3.85508864000000e-08,-8.19438033998342e-08
4.25308864000000e-08,4.69701373605623e-08
4.65108864000000e-08,-8.19375381169787e-08
5.04908864000000e-08,4.69623571455840e-08
5.44708864000000e-08,-8.19620033871340e-08
5.84508864000000e-08,4.69365862660236e-08
6.24308864000000e-08,-8.19911104555779e-08
6.64108864000000e-08,4.69879071470358e-08
7.03908864000000e-08,-8.19335975724507e-08
7.43708864000000e-08,4.69361626798208e-08
7.83508864000000e-08,-8.19837348770593e-08
8.23308864000000e-08,4.69829242972612e-08
8.63108864000000e-08,-8.19366177670048e-08
9.02908864000000e-08,4.69292107537128e-08
9.42708864000000e-08,-8.19813947317729e-08
9.82508864000000e-08,4.69803067435065e-08
1.02230886400000e-07,-8.19371138968517e-08
1.06210886400000e-07,4.69290570181336e-08
1.10190886400000e-07,-8.19807463846447e-08
1.14170886400000e-07,4.69790750559362e-08
1.18150886400000e-07,-8.19395306462559e-08
1.22130886400000e-07,4.69307270021048e-08
1.26110886400000e-07,-8.19821708789146e-08
1.30090886400000e-07,4.69740196916558e-08
1.34070886400000e-07,-8.19361418130315e-08
1.38050886400000e-07,4.69261805389868e-08
1.42030886400000e-07,-8.19855912654658e-08
1.46010886400000e-07,4.69753596616731e-08
1.49990886400000e-07,-8.19390308263329e-08
1.53970886400000e-07,4.69266337176905e-08
1.57950886400000e-07,-8.19831305896116e-08
1.61930886400000e-07,4.69679405097304e-08
1.65910886400000e-07,-8.19383861094497e-08
1.69890886400000e-07,4.69229593537613e-08
1.73870886400000e-07,-8.19840974060556e-08
1.77850886400000e-07,4.69716882814729e-08
1.81830886400000e-07,-8.19390244316127e-08
1.85810886400000e-07,4.69217292529638e-08
1.89790886400000e-07,-8.19810288780550e-08
1.93770886400000e-07,4.69690327642557e-08
1.97750886400000e-07,-8.19368654099789e-08
2.00000000000000e-07,4.69271122818136e-08
