Time,i(vdd)
6.03058005577668e-06,3.93868691059966e-07
6.07058005577668e-06,-3.95231386183466e-07
6.11058005577668e-06,3.91835679058974e-07
6.15058005577668e-06,-3.93283828755481e-07
6.19058005577668e-06,3.89826825050311e-07
6.23058005577668e-06,-3.91332424336685e-07
6.27058005577668e-06,3.87838258182156e-07
6.31058005577668e-06,-3.89382499115444e-07
6.35058005577668e-06,3.85866583152977e-07
6.39058005577668e-06,-3.87436707569809e-07
6.43058005577668e-06,3.83910346691658e-07
6.47058005577668e-06,-3.85498158441202e-07
6.51058005577668e-06,3.81967682332398e-07
6.55058005577668e-06,-3.83568440637794e-07
6.59058005577668e-06,3.80037801534108e-07
6.63058005577668e-06,-3.81648587170913e-07
6.67058005577668e-06,3.78120180149303e-07
6.71058005577668e-06,-3.79739301424385e-07
6.75058005577668e-06,3.76214680568928e-07
6.79058005577668e-06,-3.77841169481629e-07
6.83058005577668e-06,3.74320634270406e-07
6.87058005577668e-06,-3.75954221951487e-07
6.91058005577668e-06,3.72438887951249e-07
6.95058005577668e-06,-3.74078684757974e-07
6.99058005577667e-06,3.70569005497920e-07
7.03058005577667e-06,-3.72214618671183e-07
7.07058005577667e-06,3.68710780470420e-07
7.11058005577667e-06,-3.70362383662773e-07
7.15058005577667e-06,3.66864382359602e-07
7.19058005577667e-06,-3.68522015009594e-07
7.23058005577667e-06,3.65029900249665e-07
7.27058005577667e-06,-3.66693551714955e-07
7.31058005577667e-06,3.63207395316319e-07
7.35058005577667e-06,-3.64877050074094e-07
7.39058005577667e-06,3.61396909743403e-07
7.43058005577667e-06,-3.63072563925929e-07
7.47058005577667e-06,3.59598482002581e-07
7.51058005577667e-06,-3.61280141211195e-07
7.55058005577667e-06,3.57812147887235e-07
7.59058005577667e-06,-3.59499822966336e-07
7.63058005577667e-06,3.56037940970426e-07
7.67058005577667e-06,-3.57731643538708e-07
7.71058005577667e-06,3.54275891210110e-07
7.75058005577667e-06,-3.55975633098377e-07
7.79058005577667e-06,3.52526024546788e-07
7.83058005577667e-06,-3.54231817152430e-07
7.87058005577667e-06,3.50788364159312e-07
7.91058005577667e-06,-3.52500217259741e-07
7.95058005577667e-06,3.49062928591442e-07
7.99058005577667e-06,-3.50780850253735e-07
8.00000000000000e-06,3.44595684998143e-07
