VDD,Corner,Temperature,Power
0.625,FF,27,1.2293939620436015e-09
0.625,FF,0,1.477021233436771e-09
0.625,TT,0,2.2091465622532767e-09
0.65,TT,27,3.7539661730308325e-09
0.65,FF,70,7.741710755666351e-09
0.65,TT,70,7.103110469010375e-09
0.65,FF,27,3.9360555965593797e-10
0.65,FF,0,1.650576932777106e-09
0.65,TT,0,1.317180788027875e-09
0.775,TT,27,6.25499673669881e-10
0.775,FF,70,6.800015480057914e-09
0.775,TT,70,6.567195253853132e-09
0.775,FF,27,4.688490035784819e-09
0.775,FF,0,6.090517643642603e-09
0.775,TT,0,2.928645768636844e-09
0.825,TT,27,1.4044071582349276e-09
0.825,FF,70,1.5201180107760616e-08
0.825,TT,70,9.431927447889393e-09
0.825,FF,27,1.8261627148027702e-09
0.825,FF,0,9.182456450901216e-09
0.825,TT,0,5.049954259268985e-09
0.75,TT,27,3.84271574980291e-10
0.75,FF,70,6.3445669408994706e-09
0.75,TT,70,5.3284616713669195e-09
0.75,FF,27,6.412512588456896e-09
0.75,FF,0,4.255207710348174e-09
0.75,TT,0,2.6896586771617e-09
0.525,TT,27,1.199369958521602e-09
0.525,FF,70,6.582897237671341e-09
0.525,TT,70,2.738526106191737e-09
0.525,FF,27,3.925701803906108e-09
0.525,FF,0,2.428046943381356e-09
0.525,TT,0,1.338804065528641e-09
0.675,TT,27,3.188859202388008e-09
0.675,FF,70,7.0838882423645165e-09
0.675,TT,70,7.687641863395654e-09
0.675,FF,27,1.1059367754160979e-10
0.675,FF,0,1.003043772218452e-09
0.675,TT,0,3.972682156454468e-10
0.5,TT,27,4.873922223186374e-10
0.5,FF,70,5.380324134299199e-09
0.5,TT,70,2.717660686516779e-09
0.5,FF,27,3.48433869624397e-09
0.5,FF,0,2.7462097777914956e-09
0.50,TT,00,2.0773007218734664e-10
