Time,i(vdd)
6.00864409195747e-06,4.74249563352499e-07
6.04864409195747e-06,-4.96349954525305e-07
6.08864409195747e-06,4.68427824735429e-07
6.12864409195747e-06,-4.90463654476189e-07
6.16864409195747e-06,4.62697504949139e-07
6.20864409195747e-06,-4.84922228167129e-07
6.24864409195747e-06,4.57156321290368e-07
6.28864409195747e-06,-4.79314586277302e-07
6.32864409195747e-06,4.51703331415756e-07
6.36864409195747e-06,-4.74047277613933e-07
6.40864409195747e-06,4.46432851265054e-07
6.44864409195747e-06,-4.68708615698347e-07
6.48864409195747e-06,4.41282181826468e-07
6.52864409195747e-06,-4.63739328753385e-07
6.56864409195747e-06,4.36313929103353e-07
6.60864409195747e-06,-4.58700896771796e-07
6.64864409195747e-06,4.31427815464440e-07
6.68864409195747e-06,-4.53916977237536e-07
6.72864409195747e-06,4.26680053893748e-07
6.76864409195746e-06,-4.49246886351064e-07
6.80864409195746e-06,4.22077275472025e-07
6.84864409195746e-06,-4.44676406421003e-07
6.88864409195746e-06,4.17571676520243e-07
6.92864409195746e-06,-4.40165510828057e-07
6.96864409195746e-06,4.13140501717464e-07
7.00864409195746e-06,-4.35892522464717e-07
7.04864409195746e-06,4.08943995054040e-07
7.08864409195746e-06,-4.31608709220247e-07
7.12864409195746e-06,4.04735946633649e-07
7.16864409195746e-06,-4.27555242018959e-07
7.20864409195746e-06,4.00755200439351e-07
7.24864409195746e-06,-4.23485812609395e-07
7.28864409195746e-06,3.96680185828926e-07
7.32864409195746e-06,-4.19623738319910e-07
7.36864409195746e-06,3.92919989022353e-07
7.40864409195746e-06,-4.15740975065283e-07
7.44864409195746e-06,3.89042854348562e-07
7.48864409195746e-06,-4.11994049975616e-07
7.52864409195746e-06,3.85408230772454e-07
7.56864409195746e-06,-4.08238026858818e-07
7.60864409195746e-06,3.81642554647326e-07
7.64864409195746e-06,-4.04699673726231e-07
7.68864409195746e-06,3.78221653989680e-07
7.72864409195746e-06,-4.01144349797007e-07
7.76864409195746e-06,3.74644817094494e-07
7.80864409195745e-06,-3.97800435592150e-07
7.84864409195745e-06,3.71346200992497e-07
7.88864409195745e-06,-3.94432208622846e-07
7.92864409195745e-06,3.68022915802668e-07
7.96864409195745e-06,-3.91270159673170e-07
8.00000000000000e-06,3.64471634959987e-07
