Time,i(vdd)
6.03317840622238e-06,3.65793563912568e-07
6.07317840622238e-06,-3.69046702890845e-07
6.11317840622238e-06,3.60347437978702e-07
6.15317840622238e-06,-3.63607324322004e-07
6.19317840622238e-06,3.54893570435007e-07
6.23317840622238e-06,-3.58158371349757e-07
6.27317840622238e-06,3.49516418805528e-07
6.31317840622238e-06,-3.52877409241659e-07
6.35317840622238e-06,3.44221405348341e-07
6.39317840622238e-06,-3.47585635493596e-07
6.43317840622238e-06,3.39092790137217e-07
6.47317840622238e-06,-3.42458853038338e-07
6.51317840622238e-06,3.33859968049001e-07
6.55317840622238e-06,-3.37319994302025e-07
6.59317840622238e-06,3.28882486652905e-07
6.63317840622238e-06,-3.32344119026067e-07
6.67317840622237e-06,3.23890829812395e-07
6.71317840622237e-06,-3.27354080335386e-07
6.75317840622237e-06,3.18970265901630e-07
6.79317840622237e-06,-3.22525994289083e-07
6.83317840622237e-06,3.14123352547205e-07
6.87317840622237e-06,-3.17679312000386e-07
6.91317840622237e-06,3.09436770179957e-07
6.95317840622237e-06,-3.12994805936775e-07
6.99317840622237e-06,3.04640844222939e-07
7.03317840622237e-06,-3.08289081771670e-07
7.07317840622237e-06,3.00095106297545e-07
7.11317840622237e-06,-3.03743108715691e-07
7.15317840622237e-06,2.95526671821455e-07
7.19317840622237e-06,-2.99174480564351e-07
7.23317840622237e-06,2.91028309365925e-07
7.27317840622237e-06,-2.94763833373143e-07
7.31317840622237e-06,2.86594161269546e-07
7.35317840622237e-06,-2.90329072387693e-07
7.39317840622237e-06,2.82316259763066e-07
7.43317840622237e-06,-2.86049344096444e-07
7.47317840622237e-06,2.78012306821759e-07
7.51317840622237e-06,-2.81744052254491e-07
7.55317840622237e-06,2.73745946744100e-07
7.59317840622237e-06,-2.77592127331214e-07
7.63317840622237e-06,2.69568714944814e-07
7.67317840622237e-06,-2.73413256661239e-07
7.71317840622237e-06,2.65543524114977e-07
7.75317840622237e-06,-2.69385651571138e-07
7.79317840622236e-06,2.61489953610714e-07
7.83317840622236e-06,-2.65329765521185e-07
7.87317840622236e-06,2.57471515694825e-07
7.91317840622236e-06,-2.61423622935380e-07
7.95317840622236e-06,2.53538405349042e-07
7.99317840622236e-06,-2.57487923829520e-07
8.00000000000000e-06,2.40538652829182e-07
