AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: *include DFFTT.cir
Analysis: Transient Analysis
Started on: fre. nov. 17 08:37:25 2023
Time i(vdd)
6.01566992283666e-06,-2.00646527826125e-06
6.05566992283666e-06,2.00017997641888e-06
6.09566992283665e-06,-2.00105677220373e-06
6.13566992283665e-06,1.99481135349703e-06
6.17566992283665e-06,-1.99593407309968e-06
6.21566992283665e-06,1.98962022062822e-06
6.25566992283665e-06,-1.99065746636336e-06
6.29566992283665e-06,1.98433739140809e-06
6.33566992283665e-06,-1.98552540883069e-06
6.37566992283665e-06,1.97922123912937e-06
6.41566992283665e-06,-1.98031191122127e-06
6.45566992283665e-06,1.97401052151823e-06
6.49566992283665e-06,-1.97524323787401e-06
6.53566992283665e-06,1.96896301516964e-06
6.57566992283665e-06,-1.97008553954165e-06
6.61566992283665e-06,1.96381984802523e-06
6.65566992283665e-06,-1.96508883921403e-06
6.69566992283665e-06,1.95883726518848e-06
6.73566992283665e-06,-1.95999489011008e-06
6.77566992283665e-06,1.95375854844441e-06
6.81566992283665e-06,-1.95506040930435e-06
6.85566992283665e-06,1.94883844055277e-06
6.89566992283665e-06,-1.95002872217107e-06
6.93566992283665e-06,1.94382196055059e-06
6.97566992283665e-06,-1.94515486127430e-06
7.01566992283665e-06,1.93896228949733e-06
7.05566992283665e-06,-1.94018376928297e-06
7.09566992283665e-06,1.93400612176456e-06
7.13566992283665e-06,-1.93536884307284e-06
7.17566992283664e-06,1.92920505465269e-06
7.21566992283664e-06,-1.93045665587271e-06
7.25566992283664e-06,1.92430742764123e-06
7.29566992283664e-06,-1.92569899295761e-06
7.33566992283664e-06,1.91956325293931e-06
7.37566992283664e-06,-1.92084405824568e-06
7.41566992283664e-06,1.91472249747551e-06
7.45566992283664e-06,-1.91614203907901e-06
7.49566992283664e-06,1.91003359137645e-06
7.53566992283664e-06,-1.91134276020049e-06
7.57566992283664e-06,1.90524811558535e-06
7.61566992283664e-06,-1.90669482605837e-06
7.65566992283664e-06,1.90061292935796e-06
7.69566992283664e-06,-1.90194967226002e-06
7.73566992283664e-06,1.89588121315397e-06
7.77566992283664e-06,-1.89735432719235e-06
7.81566992283664e-06,1.89129826320175e-06
7.85566992283664e-06,-1.89266182792130e-06
7.89566992283664e-06,1.88661885042762e-06
7.93566992283664e-06,-1.88811763665862e-06
7.97566992283664e-06,1.88208671533336e-06
8.00000000000000e-06,-1.88198230162493e-06
