Time,i(vdd)
6.00942651542213e-06,-1.67274518595091e-07
6.04942651542213e-06,1.27178106738500e-07
6.08942651542213e-06,-1.65814888017347e-07
6.12942651542213e-06,1.25727472076073e-07
6.16942651542213e-06,-1.64373167892555e-07
6.20942651542213e-06,1.24294658074603e-07
6.24942651542213e-06,-1.62949174488007e-07
6.28942651542213e-06,1.22879473891773e-07
6.32942651542213e-06,-1.61542711779254e-07
6.36942651542213e-06,1.21481721541950e-07
6.40942651542213e-06,-1.60153579030705e-07
6.44942651542213e-06,1.20110777397076e-07
6.48942651542213e-06,-1.58791133219132e-07
6.52942651542213e-06,1.18747295275665e-07
6.56942651542213e-06,-1.57436068813472e-07
6.60942651542213e-06,1.17410196091129e-07
6.64942651542213e-06,-1.56107276551886e-07
6.68942651542213e-06,1.16080159937969e-07
6.72942651542213e-06,-1.54785446684255e-07
6.76942651542213e-06,1.14776103074997e-07
6.80942651542213e-06,-1.53489496229432e-07
6.84942651542213e-06,1.13478696077604e-07
6.88942651542213e-06,-1.52200103624274e-07
6.92942651542212e-06,1.12206871176443e-07
6.96942651542212e-06,-1.50936180802209e-07
7.00942651542212e-06,1.10941304270351e-07
7.04942651542212e-06,-1.49678431087630e-07
7.08942651542212e-06,1.09700918012291e-07
7.12942651542212e-06,-1.48445753001652e-07
7.16942651542212e-06,1.08466409553142e-07
7.20942651542212e-06,-1.47218869759890e-07
7.24942651542212e-06,1.07256689962772e-07
7.28942651542212e-06,-1.46016668376030e-07
7.32942651542212e-06,1.06052476846258e-07
7.36942651542212e-06,-1.44819893310228e-07
7.40942651542212e-06,1.04872669832505e-07
7.44942651542212e-06,-1.43647419190675e-07
7.48942651542212e-06,1.03698007192182e-07
7.52942651542212e-06,-1.42480011826007e-07
7.56942651542212e-06,1.02547377300695e-07
7.60942651542212e-06,-1.41336534267411e-07
7.64942651542212e-06,1.01401538147279e-07
7.68942651542212e-06,-1.40197772284210e-07
7.72942651542212e-06,1.00279366818875e-07
7.76942651542212e-06,-1.39082576857837e-07
7.80942651542212e-06,9.91629553097415e-08
7.84942651542212e-06,-1.37973063751498e-07
7.88942651542212e-06,9.80685304330640e-08
7.92942651542212e-06,-1.36885429769209e-07
7.96942651542211e-06,9.69782178072399e-08
8.00000000000000e-06,-1.35636344875195e-07
