Time,i(vdd)
3.35544320000000e-09,-6.55292580321591e-06
6.71088640000000e-09,6.54587627110281e-06
1.06708864000000e-08,-6.55290094089027e-06
1.46308864000000e-08,6.54584089469255e-06
1.85908864000000e-08,-6.55286459688969e-06
2.25508864000000e-08,6.54580117070580e-06
2.65108864000000e-08,-6.55283039172482e-06
3.04708864000000e-08,6.54576910772519e-06
3.44308864000000e-08,-6.55277882459724e-06
3.83908864000000e-08,6.54574183316644e-06
4.23508864000000e-08,-6.55273518962184e-06
4.63108864000000e-08,6.54571791934897e-06
5.02708864000000e-08,-6.55273227331870e-06
5.42308864000000e-08,6.54567950524012e-06
5.81908864000000e-08,-6.55269663949195e-06
6.21508864000000e-08,6.54564504241117e-06
6.61108864000000e-08,-6.55265705067853e-06
7.00708864000000e-08,6.54560008676519e-06
7.40308864000000e-08,-6.55262483698591e-06
7.79908864000000e-08,6.54556083296610e-06
8.19508864000000e-08,-6.55257932699146e-06
8.59108864000001e-08,6.54552528265289e-06
8.98708864000001e-08,-6.55253822478937e-06
9.38308864000001e-08,6.54549562094452e-06
9.77908864000001e-08,-6.55250883105874e-06
1.01750886400000e-07,6.54544241425481e-06
1.05710886400000e-07,-6.55248508792572e-06
1.09670886400000e-07,6.54539594982411e-06
1.13630886400000e-07,-6.55241460167256e-06
1.17590886400000e-07,6.54538586298054e-06
1.21550886400000e-07,-6.55240669936743e-06
1.25510886400000e-07,6.54532281245849e-06
1.29470886400000e-07,-6.55239349613368e-06
1.33430886400000e-07,6.54533487607085e-06
1.37390886400000e-07,-6.55230078470471e-06
1.41350886400000e-07,6.54524642006348e-06
1.45310886400000e-07,-6.55231559322867e-06
1.49270886400000e-07,6.54526501117577e-06
1.53230886400000e-07,-6.55222763117255e-06
1.57190886400000e-07,6.54516964200272e-06
1.61150886400000e-07,-6.55223557372390e-06
1.65110886400000e-07,6.54517831786458e-06
1.69070886400000e-07,-6.55214712018936e-06
1.73030886400000e-07,6.54508261761694e-06
1.76990886400000e-07,-6.55216802235998e-06
1.80950886400000e-07,6.54510274038462e-06
1.84910886400000e-07,-6.55207583644223e-06
1.88870886400000e-07,6.54501108205584e-06
1.92830886400000e-07,-6.55209220712825e-06
1.96790886400000e-07,6.54502123796577e-06
2.00000000000000e-07,-6.55197880535223e-06
