Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,5.35969999690515e-12,1.01205827235077e-11
5.43554432000000e-07,5.34194753023626e-12,1.01449458732509e-11
5.73554432000000e-07,5.35139785757337e-12,1.01693087852315e-11
6.03554432000000e-07,5.36084823935704e-12,1.01601346451118e-11
6.33554432000000e-07,5.37029867558673e-12,1.01509603860428e-11
6.63554432000000e-07,5.37974916626158e-12,1.01417860080237e-11
6.93554432000000e-07,5.38919971138150e-12,1.01326115110546e-11
7.23554432000000e-07,5.35563900005917e-12,1.01234368951346e-11
7.53554432000000e-07,5.32207907945790e-12,1.01457965332660e-11
7.83554432000001e-07,5.32725871802469e-12,1.01681556979977e-11
8.13554432000001e-07,5.33243829231391e-12,1.01565608699642e-11
8.43554432000001e-07,5.33761780232683e-12,1.01449659194218e-11
8.73554432000001e-07,5.34279724806369e-12,1.01333708463710e-11
9.03554432000001e-07,5.35638403417757e-12,1.01529911588113e-11
9.33554432000001e-07,5.35027605116834e-12,1.01726110131142e-11
9.63554432000001e-07,5.34416799731887e-12,1.01606798886335e-11
9.93554432000001e-07,5.33805987262814e-12,1.01487486734021e-11
1.02355443200000e-06,5.33195167709645e-12,1.01368173674217e-11
1.05355443200000e-06,5.32584341072265e-12,1.01248859706930e-11
1.08355443200000e-06,5.36368870442640e-12,1.01479019372420e-11
1.11355443200000e-06,5.36595927644271e-12,1.01709174828086e-11
1.14355443200000e-06,5.36822977673405e-12,1.01594497654914e-11
1.17355443200000e-06,5.37050020530258e-12,1.01479819303208e-11
1.20355443200000e-06,5.37277056214957e-12,1.01365139772965e-11
1.23355443200000e-06,5.37504084727682e-12,1.01250459064193e-11
1.26355443200000e-06,5.34924184620452e-12,1.01485095209263e-11
1.29355443200000e-06,5.32344161458889e-12,1.01719726580351e-11
1.32355443200000e-06,5.33044636789163e-12,1.01597581196177e-11
1.35355443200000e-06,5.33745096661056e-12,1.01475434577108e-11
1.38355443200000e-06,5.34445541074816e-12,1.01353286723159e-11
1.41355443200000e-06,5.35145970030624e-12,1.01231137634342e-11
1.44355443200000e-06,5.34455822130132e-12,1.01477842425585e-11
1.47355443200000e-06,5.33765640742744e-12,1.01724542093777e-11
1.50355443200000e-06,5.33075425867306e-12,1.01598089122581e-11
1.53355443200000e-06,5.33487897497633e-12,1.01471634788869e-11
1.56355443200000e-06,5.33900351192443e-12,1.01345179092651e-11
1.59355443200000e-06,5.34312786952299e-12,1.01218722033942e-11
1.62355443200000e-06,5.36190437926633e-12,1.01475493491909e-11
1.65355443200000e-06,5.35403333904234e-12,1.01732259354372e-11
1.68355443200000e-06,5.34616185828696e-12,1.01600092538327e-11
1.71355443200000e-06,5.33828993698265e-12,1.01467924245304e-11
1.74355443200000e-06,5.36189335566435e-12,1.01335754475310e-11
1.77355443200000e-06,5.38549518744256e-12,1.01203583228355e-11
1.80355443200000e-06,5.37632077737313e-12,1.01471610278937e-11
1.83355443200000e-06,5.36714617649570e-12,1.01739631249094e-11
1.86355443200000e-06,5.35797138480710e-12,1.01601862866018e-11
1.89355443200000e-06,5.34879640230568e-12,1.01464092873956e-11
1.92355443200000e-06,5.37223377700944e-12,1.01326321272916e-11
1.95355443200000e-06,5.39567073866154e-12,1.01188548062909e-11
1.98355443200000e-06,5.38835021949170e-12,1.01468066008987e-11
2.00000000000000e-06,5.30026589980427e-12,1.01621290913624e-11
