Time,i(vdd)
6.00482018201596e-06,2.71174871450726e-07
6.04482018201596e-06,-2.75123017455434e-07
6.08482018201596e-06,2.72255777734084e-07
6.12482018201596e-06,-2.76326220128530e-07
6.16482018201596e-06,2.73402550965080e-07
6.20482018201596e-06,-2.77490056665242e-07
6.24482018201596e-06,2.74504674271368e-07
6.28482018201596e-06,-2.78584274391329e-07
6.32482018201596e-06,2.75558193924247e-07
6.36482018201596e-06,-2.79683836214138e-07
6.40482018201596e-06,2.76629223973520e-07
6.44482018201596e-06,-2.80756245519881e-07
6.48482018201596e-06,2.77646618239751e-07
6.52482018201596e-06,-2.81770843137954e-07
6.56482018201596e-06,2.78685543132588e-07
6.60482018201596e-06,-2.82803368225056e-07
6.64482018201596e-06,2.79696312743547e-07
6.68482018201596e-06,-2.83770959692006e-07
6.72482018201596e-06,2.80656702919637e-07
6.76482018201596e-06,-2.84753068765254e-07
6.80482018201595e-06,2.81629216464006e-07
6.84482018201595e-06,-2.85715132562474e-07
6.88482018201595e-06,2.82577251772148e-07
6.92482018201595e-06,-2.86654051964809e-07
6.96482018201595e-06,2.83505128763823e-07
7.00482018201595e-06,-2.87572512551010e-07
7.04482018201595e-06,2.84413046486395e-07
7.08482018201595e-06,-2.88470922315989e-07
7.12482018201595e-06,2.85301267680212e-07
7.16482018201595e-06,-2.89349651472166e-07
7.20482018201595e-06,2.86170079198815e-07
7.24482018201595e-06,-2.90209043003278e-07
7.28482018201595e-06,2.87019776652881e-07
7.32482018201595e-06,-2.91049426743623e-07
7.36482018201595e-06,2.87850658630029e-07
7.40482018201595e-06,-2.91871119468365e-07
7.44482018201595e-06,2.88663025015553e-07
7.48482018201595e-06,-2.92674452116295e-07
7.52482018201595e-06,2.89457118469228e-07
7.56482018201595e-06,-2.93459746372538e-07
7.60482018201595e-06,2.90233284042670e-07
7.64482018201595e-06,-2.94227238133317e-07
7.68482018201595e-06,2.90991625126803e-07
7.72482018201595e-06,-2.94977411137555e-07
7.76482018201595e-06,2.91732748553065e-07
7.80482018201595e-06,-2.95710275210673e-07
7.84482018201594e-06,2.92456878718896e-07
7.88482018201594e-06,-2.96426152671671e-07
7.92482018201594e-06,2.93164423405283e-07
7.96482018201594e-06,-2.97125289436401e-07
8.00000000000000e-06,2.93902103085767e-07
