AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: *include DFFFS.cir
Analysis: Transient Analysis
Started on: tor. nov. 16 15:34:57 2023
Time v(clk) v(data) v(out)
1.00000000000000e-08,6.50000000000000e-01,0.00000000000000e+00,4.33289829079044e-05
1.00100000000000e-08,6.50000000000000e-01,6.49999999999984e-02,3.22803561839322e-05
1.00300000000000e-08,6.50000000000000e-01,1.94999999999995e-01,1.72894753991196e-05
1.00700000000000e-08,6.50000000000000e-01,4.54999999999989e-01,4.80761290541643e-06
1.01000000000000e-08,6.50000000000000e-01,6.49999999999995e-01,-1.83134683677533e-06
1.01080000000000e-08,6.50000000000000e-01,6.50000000000000e-01,-1.70814414177795e-06
1.01240000000000e-08,6.50000000000000e-01,6.50000000000000e-01,-4.29944882959776e-07
1.01560000000000e-08,6.50000000000000e-01,6.50000000000000e-01,2.85952579109211e-06
1.02200000000000e-08,6.50000000000000e-01,6.50000000000000e-01,5.78713430115715e-06
1.03480000000000e-08,6.50000000000000e-01,6.50000000000000e-01,1.88803956448907e-06
1.06040000000000e-08,6.50000000000000e-01,6.50000000000000e-01,1.38664142893159e-06
1.11160000000000e-08,6.50000000000000e-01,6.50000000000000e-01,2.72776774214861e-06
1.21400000000000e-08,6.50000000000000e-01,6.50000000000000e-01,1.09805139834364e-06
1.41880000000000e-08,6.50000000000000e-01,6.50000000000000e-01,2.22431637898345e-06
1.51000000000000e-08,6.50000000000000e-01,6.50000000000000e-01,7.96893883421232e-07
1.51100000000000e-08,5.84999999999991e-01,6.50000000000000e-01,-6.13288406055082e-05
1.51300000000000e-08,4.54999999999994e-01,6.50000000000000e-01,-1.53475922854696e-04
1.51700000000000e-08,1.95000000000000e-01,6.50000000000000e-01,-1.67098018939930e-04
1.52000000000000e-08,0.00000000000000e+00,6.50000000000000e-01,2.65510286866985e-05
1.52080000000000e-08,0.00000000000000e+00,6.50000000000000e-01,1.52051569574041e-04
1.52240000000000e-08,0.00000000000000e+00,6.50000000000000e-01,3.10104716290047e-04
1.52560000000000e-08,0.00000000000000e+00,6.50000000000000e-01,3.14135356463942e-04
1.53200000000000e-08,0.00000000000000e+00,6.50000000000000e-01,4.51897095263692e-05
1.54480000000000e-08,0.00000000000000e+00,6.50000000000000e-01,-1.65299629569123e-04
1.57040000000000e-08,0.00000000000000e+00,6.50000000000000e-01,-9.17507651439931e-05
1.62108093715315e-08,0.00000000000000e+00,6.50000000000000e-01,-2.68966160012901e-06
1.68395302869440e-08,0.00000000000000e+00,6.50000000000000e-01,1.12299697302447e-04
1.80425282226597e-08,0.00000000000000e+00,6.50000000000000e-01,-1.10443915625238e-04
1.93455514520173e-08,0.00000000000000e+00,6.50000000000000e-01,1.04505746646258e-04
2.19515979107323e-08,0.00000000000000e+00,6.50000000000000e-01,-9.89874616249150e-05
2.50000000000000e-08,0.00000000000000e+00,6.50000000000000e-01,9.61932806423131e-05
2.50100000000000e-08,6.49999999999877e-02,6.50000000000000e-01,1.90064394825017e-04
2.50300000000000e-08,1.95000000000006e-01,6.50000000000000e-01,3.22909003487984e-04
2.50700000000000e-08,4.55000000000000e-01,6.50000000000000e-01,2.99675319795342e-04
2.51000000000000e-08,6.50000000000000e-01,6.50000000000000e-01,-1.07834790855964e-03
2.51080000000000e-08,6.50000000000000e-01,6.50000000000000e-01,-1.85170236108857e-03
2.51240000000000e-08,6.50000000000000e-01,6.50000000000000e-01,-3.32109635941563e-03
2.51560000000000e-08,6.50000000000000e-01,6.50000000000000e-01,-5.40206193494502e-03
2.52200000000000e-08,6.50000000000000e-01,6.50000000000000e-01,-1.27301396967751e-03
2.53480000000000e-08,6.50000000000000e-01,6.50000000000000e-01,1.65485303618364e-01
2.56040000000000e-08,6.50000000000000e-01,6.50000000000000e-01,5.99923138260724e-01
2.61160000000000e-08,6.50000000000000e-01,6.50000000000000e-01,6.65663761170660e-01
2.66669990080607e-08,6.50000000000000e-01,6.50000000000000e-01,6.35441467105931e-01
2.77557027624275e-08,6.50000000000000e-01,6.50000000000000e-01,6.61045900596175e-01
2.89395642725633e-08,6.50000000000000e-01,6.50000000000000e-01,6.38896625947197e-01
3.13072872928348e-08,6.50000000000000e-01,6.50000000000000e-01,6.59455334205648e-01
3.51000000000000e-08,6.49999999999968e-01,6.50000000000000e-01,6.39938164197720e-01
3.51100000000000e-08,5.84999999999980e-01,6.50000000000000e-01,6.42307369889515e-01
3.51300000000000e-08,4.54999999999962e-01,6.50000000000000e-01,6.45886807507377e-01
3.51700000000000e-08,1.94999999999968e-01,6.50000000000000e-01,6.49305394618941e-01
3.52000000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.51144719651508e-01
3.52080000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.51631829564735e-01
3.52240000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.52324969973788e-01
3.52560000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.52582970579756e-01
3.53200000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.47507693238733e-01
3.54480000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.26121138707636e-01
3.57040000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.32083893482222e-01
3.62160000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.56419770446114e-01
3.69519376420719e-08,0.00000000000000e+00,6.50000000000000e-01,6.43956883565739e-01
3.82267471390272e-08,0.00000000000000e+00,6.50000000000000e-01,6.54339208564423e-01
4.07763661329378e-08,0.00000000000000e+00,6.50000000000000e-01,6.45441079186129e-01
4.45763661329378e-08,0.00000000000000e+00,6.50000000000000e-01,6.53913047289233e-01
4.50000000000000e-08,0.00000000000000e+00,6.50000000000000e-01,6.47268041049160e-01
4.50100000000000e-08,6.49999999999877e-02,6.50000000000000e-01,6.47795420653508e-01
4.50300000000000e-08,1.95000000000006e-01,6.50000000000000e-01,6.48637075047536e-01
4.50700000000000e-08,4.55000000000000e-01,6.50000000000000e-01,6.49462825665235e-01
4.51000000000000e-08,6.50000000000000e-01,6.50000000000000e-01,6.48778032853452e-01
4.51080000000000e-08,6.50000000000000e-01,5.98000000000027e-01,6.48263262759005e-01
4.51240000000000e-08,6.50000000000000e-01,4.93999999999995e-01,6.47246118744436e-01
4.51560000000000e-08,6.50000000000000e-01,2.86000000000017e-01,6.45612024281776e-01
4.52000000000000e-08,6.50000000000000e-01,3.71924713249427e-14,6.44232638343359e-01
4.52064000000000e-08,6.50000000000000e-01,0.00000000000000e+00,6.44134361394695e-01
4.52192000000000e-08,6.50000000000000e-01,0.00000000000000e+00,6.43986490441482e-01
4.52448000000000e-08,6.50000000000000e-01,0.00000000000000e+00,6.44106289245704e-01
4.52960000000000e-08,6.50000000000000e-01,0.00000000000000e+00,6.45529435069504e-01
4.53984000000000e-08,6.50000000000000e-01,0.00000000000000e+00,6.48478178776821e-01
4.56032000000000e-08,6.50000000000000e-01,0.00000000000000e+00,6.50132011700564e-01
4.58732911363171e-08,6.50000000000000e-01,0.00000000000000e+00,6.49949365495655e-01
4.64134734089512e-08,6.50000000000000e-01,0.00000000000000e+00,6.50028663328719e-01
4.69953504744593e-08,6.50000000000000e-01,0.00000000000000e+00,6.49982960611446e-01
4.81591046054754e-08,6.50000000000000e-01,0.00000000000000e+00,6.50013005596207e-01
5.04866128675077e-08,6.50000000000000e-01,0.00000000000000e+00,6.49988664053395e-01
5.42866128675077e-08,6.50000000000000e-01,0.00000000000000e+00,6.50010370820676e-01
5.51000000000000e-08,6.50000000000000e-01,0.00000000000000e+00,6.49993358418969e-01
5.51100000000000e-08,5.85000000000023e-01,0.00000000000000e+00,6.49926798807150e-01
5.51300000000000e-08,4.55000000000005e-01,0.00000000000000e+00,6.49832230591460e-01
5.51700000000000e-08,1.95000000000011e-01,0.00000000000000e+00,6.50242245915598e-01
5.52000000000000e-08,0.00000000000000e+00,0.00000000000000e+00,6.51639367185267e-01
5.52080000000000e-08,0.00000000000000e+00,0.00000000000000e+00,6.52088297530165e-01
5.52240000000000e-08,0.00000000000000e+00,0.00000000000000e+00,6.52771334685306e-01
5.52560000000000e-08,0.00000000000000e+00,0.00000000000000e+00,6.53447734999134e-01
5.53200000000000e-08,0.00000000000000e+00,0.00000000000000e+00,6.54159990084021e-01
5.54480000000000e-08,0.00000000000000e+00,0.00000000000000e+00,6.54036449382234e-01
5.57040000000000e-08,0.00000000000000e+00,0.00000000000000e+00,6.49411404083581e-01
5.60314699106018e-08,0.00000000000000e+00,0.00000000000000e+00,6.49105974740591e-01
5.66864097318054e-08,0.00000000000000e+00,0.00000000000000e+00,6.49772212060534e-01
5.73320391744680e-08,0.00000000000000e+00,0.00000000000000e+00,6.49448598801212e-01
5.86232980597931e-08,0.00000000000000e+00,0.00000000000000e+00,6.49912099984113e-01
6.12058158304432e-08,0.00000000000000e+00,0.00000000000000e+00,6.49635178161783e-01
6.50000000000000e-08,0.00000000000000e+00,0.00000000000000e+00,6.50003332499070e-01
6.50100000000000e-08,6.49999999999877e-02,0.00000000000000e+00,6.50031974205686e-01
6.50300000000000e-08,1.94999999999963e-01,0.00000000000000e+00,6.50058823497773e-01
6.50700000000000e-08,4.54999999999914e-01,0.00000000000000e+00,6.49968580736533e-01
