Time,i(vdd)
6.01790084724140e-06,1.20829802407904e-06
6.05790084724140e-06,-1.28013801438767e-06
6.09790084724139e-06,1.20277553079114e-06
6.13790084724139e-06,-1.27463012978919e-06
6.17790084724139e-06,1.19728530869257e-06
6.21790084724139e-06,-1.26915431798299e-06
6.25790084724139e-06,1.19182705718683e-06
6.29790084724139e-06,-1.26371026513472e-06
6.33790084724139e-06,1.18640046824530e-06
6.37790084724139e-06,-1.25829766586177e-06
6.41790084724139e-06,1.18100523807205e-06
6.45790084724139e-06,-1.25291622219199e-06
6.49790084724139e-06,1.17564106616711e-06
6.53790084724139e-06,-1.24756563870025e-06
6.57790084724139e-06,1.17030765739461e-06
6.61790084724139e-06,-1.24224562613654e-06
6.65790084724139e-06,1.16500472120475e-06
6.69790084724139e-06,-1.23695589851270e-06
6.73790084724139e-06,1.15973197010794e-06
6.77790084724139e-06,-1.23169617382330e-06
6.81790084724139e-06,1.15448912326233e-06
6.85790084724139e-06,-1.22646617557222e-06
6.89790084724139e-06,1.14927590148410e-06
6.93790084724139e-06,-1.22126563157274e-06
6.97790084724139e-06,1.14409203214007e-06
7.01790084724139e-06,-1.21609423663730e-06
7.05790084724139e-06,1.13893721063027e-06
7.09790084724139e-06,-1.21095176391918e-06
7.13790084724139e-06,1.13381120943736e-06
7.17790084724138e-06,-1.20583795274314e-06
7.21790084724138e-06,1.12871376748822e-06
7.25790084724138e-06,-1.20075254615335e-06
7.29790084724138e-06,1.12364462613834e-06
7.33790084724138e-06,-1.19569529016359e-06
7.37790084724138e-06,1.11860353277292e-06
7.41790084724138e-06,-1.19066593563824e-06
7.45790084724138e-06,1.11359023855240e-06
7.49790084724138e-06,-1.18566423650158e-06
7.53790084724138e-06,1.10860449573283e-06
7.57790084724138e-06,-1.18068995081367e-06
7.61790084724138e-06,1.10364606315601e-06
7.65790084724138e-06,-1.17574283981237e-06
7.69790084724138e-06,1.09871470159929e-06
7.73790084724138e-06,-1.17082266758080e-06
7.77790084724138e-06,1.09381017694714e-06
7.81790084724138e-06,-1.16592920350318e-06
7.85790084724138e-06,1.08893225663151e-06
7.89790084724138e-06,-1.16106221815030e-06
7.93790084724138e-06,1.08408071282320e-06
7.97790084724138e-06,-1.15622148569441e-06
8.00000000000000e-06,1.07730504231226e-06
