AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: 
Analysis: Transient Analysis
Started on: lør. nov. 18 11:02:29 2023
Time i(vdd)
6.00118438782510e-06,7.73339062705695e-08
6.04118438782510e-06,-1.09796694503374e-07
6.08118438782510e-06,7.75211708385090e-08
6.12118438782510e-06,-1.09979901649347e-07
6.16118438782510e-06,7.76489207291115e-08
6.20118438782510e-06,-1.10108193036879e-07
6.24118438782510e-06,7.78280961285093e-08
6.28118438782510e-06,-1.10283273004904e-07
6.32118438782510e-06,7.79479881700223e-08
6.36118438782510e-06,-1.10451491287219e-07
6.40118438782510e-06,7.81614766463343e-08
6.44118438782510e-06,-1.10609988740946e-07
6.48118438782509e-06,7.82833549534310e-08
6.52118438782509e-06,-1.10762431164266e-07
6.56118438782509e-06,7.84661599302144e-08
6.60118438782509e-06,-1.10910548890898e-07
6.64118438782509e-06,7.85818614506893e-08
6.68118438782509e-06,-1.11054907086602e-07
6.72118438782509e-06,7.87526454154602e-08
6.76118438782509e-06,-1.11191829078090e-07
6.80118438782509e-06,7.88630215358182e-08
6.84118438782509e-06,-1.11328558114794e-07
6.88118438782509e-06,7.89740662785579e-08
6.92118438782509e-06,-1.11409094558545e-07
6.96118438782509e-06,7.91266412094886e-08
7.00118438782509e-06,-1.11562968037464e-07
7.04118438782509e-06,7.92056146123053e-08
7.08118438782509e-06,-1.11638413728420e-07
7.12118438782509e-06,7.93516559096077e-08
7.16118438782509e-06,-1.11783374093233e-07
7.20118438782509e-06,7.94250802761177e-08
7.24118438782509e-06,-1.11853693264958e-07
7.28118438782509e-06,7.95656947251326e-08
7.32118438782509e-06,-1.11993224626684e-07
7.36118438782509e-06,7.96312762444440e-08
7.40118438782509e-06,-1.12056172321178e-07
7.44118438782509e-06,7.97655791737586e-08
7.48118438782509e-06,-1.12191056622323e-07
7.52118438782508e-06,7.98254305003413e-08
7.56118438782508e-06,-1.12246008655316e-07
7.60118438782508e-06,7.99543472661587e-08
7.64118438782508e-06,-1.12376203828437e-07
7.68118438782508e-06,8.00093725792860e-08
7.72118438782508e-06,-1.12426449505262e-07
7.76118438782508e-06,8.01308056900555e-08
7.80118438782508e-06,-1.12549700503182e-07
7.84118438782508e-06,8.01803652111510e-08
7.88118438782508e-06,-1.12595973498532e-07
7.92118438782508e-06,8.02963665493616e-08
7.96118438782508e-06,-1.12711614240413e-07
8.00000000000000e-06,8.03441661819162e-08
