AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: 
Analysis: Transient Analysis
Started on: lør. nov. 18 11:02:57 2023
Time i(vdd)
6.02127794059514e-06,3.91039325563619e-07
6.06127794059514e-06,-3.98283531494700e-07
6.10127794059514e-06,3.91678410129104e-07
6.14127794059514e-06,-3.98916867461130e-07
6.18127794059514e-06,3.92296196914024e-07
6.22127794059514e-06,-3.99526025986591e-07
6.26127794059514e-06,3.92890857872822e-07
6.30127794059514e-06,-4.00109408418055e-07
6.34127794059514e-06,3.93462864618142e-07
6.38127794059514e-06,-4.00671740400884e-07
6.42127794059514e-06,3.94013938292606e-07
6.46127794059514e-06,-4.01210039995157e-07
6.50127794059514e-06,3.94542186388244e-07
6.54127794059514e-06,-4.01729124791283e-07
6.58127794059514e-06,3.95050799001994e-07
6.62127794059514e-06,-4.02223814348041e-07
6.66127794059514e-06,3.95535652539796e-07
6.70127794059514e-06,-4.02700115741836e-07
6.74127794059514e-06,3.96000693843755e-07
6.78127794059514e-06,-4.03156081095078e-07
6.82127794059513e-06,3.96447781829591e-07
6.86127794059513e-06,-4.03591680260247e-07
6.90127794059513e-06,3.96874200871362e-07
6.94127794059513e-06,-4.04010041693128e-07
6.98127794059513e-06,3.97282350639277e-07
7.02127794059513e-06,-4.04409851538549e-07
7.06127794059513e-06,3.97672917192271e-07
7.10127794059513e-06,-4.04791510870015e-07
7.14127794059513e-06,3.98047442487199e-07
7.18127794059513e-06,-4.05157464992661e-07
7.22127794059513e-06,3.98404763168401e-07
7.26127794059513e-06,-4.05506453652940e-07
7.30127794059513e-06,3.98745383693041e-07
7.34127794059513e-06,-4.05838947364566e-07
7.38127794059513e-06,3.99069746443509e-07
7.42127794059513e-06,-4.06155403998434e-07
7.46127794059513e-06,3.99379492536960e-07
7.50127794059513e-06,-4.06455296564334e-07
7.54127794059513e-06,3.99672086275692e-07
7.58127794059513e-06,-4.06741452404693e-07
7.62127794059513e-06,3.99950943269558e-07
7.66127794059513e-06,-4.07011986229745e-07
7.70127794059513e-06,4.00215032104142e-07
7.74127794059513e-06,-4.07268160569167e-07
7.78127794059513e-06,4.00463662499138e-07
7.82127794059513e-06,-4.07512666657350e-07
7.86127794059512e-06,4.00697696769939e-07
7.90127794059512e-06,-4.07741770728943e-07
7.94127794059512e-06,4.00921403877088e-07
7.98127794059512e-06,-4.07956623179415e-07
8.00000000000000e-06,4.01243756430408e-07
