Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,5.44991243826258e-11,8.08544700323605e-11
5.43554432000000e-07,5.44434778220620e-11,8.08372542739570e-11
5.73554432000000e-07,5.45592834863969e-11,8.08200379160232e-11
6.03554432000000e-07,5.46750917387920e-11,8.08028209585390e-11
6.33554432000000e-07,5.46032365803745e-11,8.09157151786095e-11
6.63554432000000e-07,5.45313817650288e-11,8.10285987724856e-11
6.93554432000000e-07,5.44595272927602e-11,8.08868670183423e-11
7.23554432000000e-07,5.43876731635808e-11,8.07451336687398e-11
7.53554432000000e-07,5.45386251988781e-11,8.08777879646141e-11
7.83554432000001e-07,5.46895772127692e-11,8.10104438489775e-11
8.13554432000001e-07,5.46079042658178e-11,8.09255537679574e-11
8.43554432000001e-07,5.45262305737232e-11,8.08406638760596e-11
8.73554432000001e-07,5.44445561364907e-11,8.07557741732957e-11
9.03554432000001e-07,5.43628809541274e-11,8.09255897564104e-11
9.33554432000001e-07,5.45488651172282e-11,8.10954029628331e-11
9.63554432000001e-07,5.45427751155304e-11,8.09953562012066e-11
9.93554432000001e-07,5.45366851208497e-11,8.08953079228920e-11
1.02355443200000e-06,5.45305951331861e-11,8.07952581278951e-11
1.05355443200000e-06,5.45245051525395e-11,8.06952068162202e-11
1.08355443200000e-06,5.45184151789101e-11,8.08892826209239e-11
1.11355443200000e-06,5.45123252122959e-11,8.10833483917823e-11
1.14355443200000e-06,5.45062352526991e-11,8.09045483392645e-11
1.17355443200000e-06,5.45001453001209e-11,8.07257479994735e-11
1.20355443200000e-06,5.44940553545576e-11,8.08922079907271e-11
1.23355443200000e-06,5.44879654160132e-11,8.10586713954396e-11
1.26355443200000e-06,5.44818754844850e-11,8.09344315977388e-11
1.29355443200000e-06,5.44757855599705e-11,8.08101935580148e-11
1.32355443200000e-06,5.44696956424758e-11,8.09157231936342e-11
1.35355443200000e-06,5.44636057319972e-11,8.10212545471299e-11
1.38355443200000e-06,5.44575158285355e-11,8.11267876184887e-11
1.41355443200000e-06,5.44514259320925e-11,8.09560220843122e-11
1.44355443200000e-06,5.44453360426638e-11,8.07852561121158e-11
1.47355443200000e-06,5.44392461602532e-11,8.08937835599627e-11
1.50355443200000e-06,5.44331562848587e-11,8.10023103535886e-11
1.53355443200000e-06,5.44270664164811e-11,8.11108364929674e-11
1.56355443200000e-06,5.44209765551206e-11,8.09878236848222e-11
1.59355443200000e-06,5.44148867007783e-11,8.08648113309764e-11
1.62355443200000e-06,5.44087968534510e-11,8.09410265832144e-11
1.65355443200000e-06,5.44027070131411e-11,8.10172416252638e-11
1.68355443200000e-06,5.43966171798469e-11,8.10934564571175e-11
1.71355443200000e-06,5.43905273535708e-11,8.09284517630763e-11
1.74355443200000e-06,5.43844375343118e-11,8.07634445264243e-11
1.77355443200000e-06,5.43783477220700e-11,8.08695333124691e-11
1.80355443200000e-06,5.43722579168434e-11,8.09756209062274e-11
1.83355443200000e-06,5.45538644212240e-11,8.08852681931771e-11
1.86355443200000e-06,5.45414390475946e-11,8.07949157801969e-11
1.89355443200000e-06,5.45290138077991e-11,8.07045636673069e-11
1.92355443200000e-06,5.45165887018325e-11,8.08777705028789e-11
1.95355443200000e-06,5.45041637296987e-11,8.10509769294903e-11
1.98355443200000e-06,5.44917388913933e-11,8.09139145271294e-11
2.00000000000000e-06,5.43118710806692e-11,8.05407583044959e-11
