Time,i(vdd)
6.03363501650546e-06,-8.00419269618372e-07
6.07363501650546e-06,7.60182329686764e-07
6.11363501650546e-06,-7.94900112517171e-07
6.15363501650546e-06,7.54716478811513e-07
6.19363501650546e-06,-7.89455463602749e-07
6.23363501650546e-06,7.49297073186371e-07
6.27363501650546e-06,-7.84056985019074e-07
6.31363501650546e-06,7.43922963814859e-07
6.35363501650546e-06,-7.78703530119676e-07
6.39363501650546e-06,7.38593649398159e-07
6.43363501650546e-06,-7.73394295890940e-07
6.47363501650546e-06,7.33307741137318e-07
6.51363501650546e-06,-7.68128810371301e-07
6.55363501650546e-06,7.28065952397863e-07
6.59363501650546e-06,-7.62906916628687e-07
6.63363501650546e-06,7.22867527924551e-07
6.67363501650546e-06,-7.57728149374956e-07
6.71363501650546e-06,7.17712002681304e-07
6.75363501650546e-06,-7.52592050046196e-07
6.79363501650546e-06,7.12598945329373e-07
6.83363501650546e-06,-7.47498192536920e-07
6.87363501650546e-06,7.07527882280017e-07
6.91363501650546e-06,-7.42446111567337e-07
6.95363501650546e-06,7.02498375474937e-07
6.99363501650546e-06,-7.37435349210994e-07
7.03363501650545e-06,6.97509969526774e-07
7.07363501650545e-06,-7.32465505028810e-07
7.11363501650545e-06,6.92562267852998e-07
7.15363501650545e-06,-7.27536162071564e-07
7.19363501650545e-06,6.87699946078049e-07
7.23363501650545e-06,-7.22678783387642e-07
7.27363501650545e-06,6.82829085707374e-07
7.31363501650545e-06,-7.17825685709510e-07
7.35363501650545e-06,6.77996713913660e-07
7.39363501650545e-06,-7.13012419799319e-07
7.43363501650545e-06,6.73203872870214e-07
7.47363501650545e-06,-7.08238364249616e-07
7.51363501650545e-06,6.68450073954108e-07
7.55363501650545e-06,-7.03503058759920e-07
7.59363501650545e-06,6.63734904527081e-07
7.63363501650545e-06,-6.98806108036821e-07
7.67363501650545e-06,6.59057966869957e-07
7.71363501650545e-06,-6.94147124503742e-07
7.75363501650545e-06,6.54418867510135e-07
7.79363501650545e-06,-6.89525435201529e-07
7.83363501650545e-06,6.49817347296652e-07
7.87363501650545e-06,-6.84941373788199e-07
7.91363501650545e-06,6.45252897499681e-07
7.95363501650545e-06,-6.80394148572883e-07
7.99363501650545e-06,6.40725149057344e-07
8.00000000000000e-06,-6.64082239731225e-07
