Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,3.81411964558416e-12,4.88616679839678e-12
5.43554432000000e-07,3.81059422968426e-12,4.88071508942150e-12
5.73554432000000e-07,3.80706876973696e-12,4.87526359648742e-12
6.03554432000000e-07,3.80354326574154e-12,4.86374605431908e-12
6.33554432000000e-07,3.80001771769790e-12,4.85222751833564e-12
6.63554432000000e-07,3.79649212560591e-12,4.86909192703767e-12
6.93554432000000e-07,3.79296648946429e-12,4.88595593937639e-12
7.23554432000000e-07,3.78944080927348e-12,4.90281955535617e-12
7.53554432000000e-07,3.80724328086387e-12,4.91968277498213e-12
7.83554432000001e-07,3.82504484915354e-12,4.88932414642811e-12
8.13554432000001e-07,3.82421649608995e-12,4.85896387957323e-12
8.43554432000001e-07,3.82338811995284e-12,4.88119328924730e-12
8.73554432000001e-07,3.82255972074202e-12,4.90342232104928e-12
9.03554432000001e-07,3.82173129845704e-12,4.92565097497953e-12
9.33554432000001e-07,3.82090285309760e-12,4.90147345914139e-12
9.63554432000001e-07,3.81031753243894e-12,4.87729586471699e-12
9.93554432000001e-07,3.79973290105019e-12,4.85311819171174e-12
1.02355443200000e-06,3.80178954550823e-12,4.86488862813495e-12
1.05355443200000e-06,3.80384621984544e-12,4.87665919013164e-12
1.08355443200000e-06,3.80590292406240e-12,4.88842987770188e-12
1.11355443200000e-06,3.80795965815948e-12,4.90020069084637e-12
1.14355443200000e-06,3.81001642213730e-12,4.91197162956526e-12
1.17355443200000e-06,3.81207321599528e-12,4.92374269385848e-12
1.20355443200000e-06,3.81413003973441e-12,4.89771332212461e-12
1.23355443200000e-06,3.81565305019356e-12,4.87168418452057e-12
1.26355443200000e-06,3.81717597092257e-12,4.88601213482827e-12
1.29355443200000e-06,3.81869880192519e-12,4.90034013736838e-12
1.32355443200000e-06,3.81713229545726e-12,4.91466819214032e-12
1.35355443200000e-06,3.81556570689067e-12,4.92899629914272e-12
1.38355443200000e-06,3.81399903622231e-12,4.89238677659402e-12
1.41355443200000e-06,3.80703842292976e-12,4.85577787634377e-12
1.44355443200000e-06,3.80007794884142e-12,4.86241875537543e-12
1.47355443200000e-06,3.79311761395581e-12,4.86905953954640e-12
1.50355443200000e-06,3.78615741827035e-12,4.87570022885751e-12
1.53355443200000e-06,3.77919736178358e-12,4.88234082330979e-12
1.56355443200000e-06,3.81164997408209e-12,4.84816901310499e-12
1.59355443200000e-06,3.80294835107501e-12,4.87947990177861e-12
1.62355443200000e-06,3.79424649163474e-12,4.91079123519364e-12
1.65355443200000e-06,3.78554439575630e-12,4.94210301334176e-12
1.68355443200000e-06,3.81715615780432e-12,4.92662111933628e-12
1.71355443200000e-06,3.84876735526108e-12,4.91113839625197e-12
1.74355443200000e-06,3.82722733651509e-12,4.90818343704005e-12
1.77355443200000e-06,3.80568746423442e-12,4.90522860386866e-12
1.80355443200000e-06,3.78414773842197e-12,4.90227389673288e-12
1.83355443200000e-06,3.76260815908172e-12,4.89931931562918e-12
1.86355443200000e-06,3.79164148135431e-12,4.87923281755201e-12
1.89355443200000e-06,3.82067452983723e-12,4.85914547450749e-12
1.92355443200000e-06,3.80057957376600e-12,4.88731991531759e-12
1.95355443200000e-06,3.78048479477501e-12,4.91549455756489e-12
1.98355443200000e-06,3.80601718721256e-12,4.94366940124069e-12
2.00000000000000e-06,3.82001400270742e-12,4.84766809384156e-12
