Time,i(vdd)
6.00837049408155e-06,-2.30289244022018e-06
6.04837049408155e-06,2.20794397711883e-06
6.08837049408155e-06,-2.29988311413907e-06
6.12837049408155e-06,2.20494596022458e-06
6.16837049408155e-06,-2.29700795370315e-06
6.20837049408155e-06,2.20207108057776e-06
6.24837049408154e-06,-2.29402632845065e-06
6.28837049408154e-06,2.19909987017786e-06
6.32837049408154e-06,-2.29116898264038e-06
6.36837049408154e-06,2.19624400337206e-06
6.40837049408154e-06,-2.28821384291074e-06
6.44837049408154e-06,2.19329823808147e-06
6.48837049408154e-06,-2.28537535622020e-06
6.52837049408154e-06,2.19046202450738e-06
6.56837049408154e-06,-2.28244546970094e-06
6.60837049408154e-06,2.18754071945027e-06
6.64837049408154e-06,-2.27962647962853e-06
6.68837049408154e-06,2.18472458416508e-06
6.72837049408154e-06,-2.27672267120902e-06
6.76837049408154e-06,2.18182781393374e-06
6.80837049408154e-06,-2.27392298371581e-06
6.84837049408154e-06,2.17903210534445e-06
6.88837049408154e-06,-2.27104240636640e-06
6.92837049408154e-06,2.17615832939401e-06
6.96837049408154e-06,-2.26826290474189e-06
7.00837049408154e-06,2.17338310346845e-06
7.04837049408154e-06,-2.26540513474698e-06
7.08837049408154e-06,2.17053179514682e-06
7.12837049408154e-06,-2.26264597557426e-06
7.16837049408154e-06,2.16777711031981e-06
7.20837049408154e-06,-2.25981049761170e-06
7.24837049408154e-06,2.16494782699115e-06
7.28837049408153e-06,-2.25707173430724e-06
7.32837049408153e-06,2.16221367216297e-06
7.36837049408153e-06,-2.25425811092063e-06
7.40837049408153e-06,2.15940603137931e-06
7.44837049408153e-06,-2.25153973053312e-06
7.48837049408153e-06,2.15669234544177e-06
7.52837049408153e-06,-2.24874758406878e-06
7.56837049408153e-06,2.15390600938615e-06
7.60837049408153e-06,-2.24604952366295e-06
7.64837049408153e-06,2.15121269392072e-06
7.68837049408153e-06,-2.24327851991407e-06
7.72837049408153e-06,2.14844736100414e-06
7.76837049408153e-06,-2.24060068182313e-06
7.80837049408153e-06,2.14577429154380e-06
7.84837049408153e-06,-2.23785052142496e-06
7.88837049408153e-06,2.14302968496990e-06
7.92837049408153e-06,-2.23519278053705e-06
7.96837049408153e-06,2.14037671795880e-06
8.00000000000000e-06,-2.23210512894453e-06
