Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,2.14460245556837e-11,3.09044812111312e-11
5.43554432000000e-07,2.14276750307394e-11,3.08874194414048e-11
5.73554432000000e-07,2.14093251509834e-11,3.08703572334012e-11
6.03554432000000e-07,2.13909749164121e-11,3.08532945871141e-11
6.33554432000000e-07,2.13726243270225e-11,3.09127872016395e-11
6.63554432000000e-07,2.13542733828105e-11,3.09008556164232e-11
6.93554432000000e-07,2.14197746332570e-11,3.08889244380764e-11
7.23554432000000e-07,2.14852724883361e-11,3.08769936665888e-11
7.53554432000000e-07,2.14200404619575e-11,3.08650633019504e-11
7.83554432000001e-07,2.13548103131916e-11,3.08531333441512e-11
8.13554432000001e-07,2.13548804121360e-11,3.08412037931814e-11
8.43554432000001e-07,2.13549505037455e-11,3.08292746490306e-11
8.73554432000001e-07,2.13550205880217e-11,3.08719491326726e-11
9.03554432000001e-07,2.13961838432086e-11,3.09146296327463e-11
9.33554432000001e-07,2.14373505818516e-11,3.09179408770564e-11
9.63554432000001e-07,2.14286347325810e-11,3.09212520014264e-11
9.93554432000001e-07,2.14199189809531e-11,3.09245630058604e-11
1.02355443200000e-06,2.14112033269677e-11,3.09278738903594e-11
1.05355443200000e-06,2.14024877706239e-11,3.09311846549281e-11
1.08355443200000e-06,2.13937723119215e-11,3.09344952995698e-11
1.11355443200000e-06,2.13850569508596e-11,3.09378058242866e-11
1.14355443200000e-06,2.13763416874380e-11,3.08687581410067e-11
1.17355443200000e-06,2.13676265216552e-11,3.07997066672554e-11
1.20355443200000e-06,2.13589114535113e-11,3.08351500512373e-11
1.23355443200000e-06,2.13501964830056e-11,3.08705923515402e-11
1.26355443200000e-06,2.14064132668113e-11,3.08393813183040e-11
1.29355443200000e-06,2.14626335701621e-11,3.08081702625780e-11
1.32355443200000e-06,2.14442873627151e-11,3.07769591843725e-11
1.35355443200000e-06,2.14259412995863e-11,3.07457480836954e-11
1.38355443200000e-06,2.14075953807774e-11,3.08298642243313e-11
1.41355443200000e-06,2.13892496062888e-11,3.09139820240016e-11
1.44355443200000e-06,2.13709039761214e-11,3.08877232820087e-11
1.47355443200000e-06,2.13525584902767e-11,3.08614640771943e-11
1.50355443200000e-06,2.14012977409549e-11,3.08352044095591e-11
1.53355443200000e-06,2.14500372337969e-11,3.08089442791001e-11
1.56355443200000e-06,2.14314705675372e-11,3.08719061641120e-11
1.59355443200000e-06,2.14129038208480e-11,3.09348664271218e-11
1.62355443200000e-06,2.13943369937301e-11,3.09027597570903e-11
1.65355443200000e-06,2.13757700861853e-11,3.08706525478988e-11
1.68355443200000e-06,2.14238679345113e-11,3.08385447995499e-11
1.71355443200000e-06,2.14719661990439e-11,3.08064365120463e-11
1.74355443200000e-06,2.14538034379241e-11,3.08872859805140e-11
1.77355443200000e-06,2.14356406154881e-11,3.09681340281038e-11
1.80355443200000e-06,2.14174777317370e-11,3.09307350326558e-11
1.83355443200000e-06,2.13993147866711e-11,3.08933353247156e-11
1.86355443200000e-06,2.13811517802937e-11,3.08559349042872e-11
1.89355443200000e-06,2.13629887126044e-11,3.08185337713762e-11
1.92355443200000e-06,2.14156986917578e-11,3.08680706039152e-11
1.95355443200000e-06,2.14684075322096e-11,3.09176037168148e-11
1.98355443200000e-06,2.14215189241117e-11,3.08694256734671e-11
2.00000000000000e-06,2.13958156984095e-11,3.07509665636880e-11
