Time,i(vdd)
6.00752708523733e-06,1.80118329004038e-07
6.04752708523733e-06,-2.69651132036341e-07
6.08752708523733e-06,1.81032601489890e-07
6.12752708523733e-06,-2.70554745279577e-07
6.16752708523733e-06,1.81925471275861e-07
6.20752708523733e-06,-2.71437143929471e-07
6.24752708523732e-06,1.82797319898138e-07
6.28752708523732e-06,-2.72298706573678e-07
6.32752708523732e-06,1.83648522092740e-07
6.36752708523732e-06,-2.73139804180954e-07
6.40752708523732e-06,1.84479445851091e-07
6.44752708523732e-06,-2.73960802654595e-07
6.48752708523732e-06,1.85290453405314e-07
6.52752708523732e-06,-2.74762059821003e-07
6.56752708523732e-06,1.86081899882072e-07
6.60752708523732e-06,-2.75543929135042e-07
6.64752708523732e-06,1.86854134627946e-07
6.68752708523732e-06,-2.76306755530587e-07
6.72752708523732e-06,1.87604043749041e-07
6.76752708523732e-06,-2.77050275766561e-07
6.80752708523732e-06,1.88338852862708e-07
6.84752708523732e-06,-2.77773985057937e-07
6.88752708523732e-06,1.89055295486134e-07
6.92752708523732e-06,-2.78481768182038e-07
6.96752708523732e-06,1.89751411018260e-07
7.00752708523732e-06,-2.79169754547834e-07
7.04752708523732e-06,1.90432676524210e-07
7.08752708523732e-06,-2.79842644727063e-07
7.12752708523732e-06,1.91097100013532e-07
7.16752708523732e-06,-2.80498508264959e-07
7.20752708523732e-06,1.91746612004883e-07
7.24752708523732e-06,-2.81130971626557e-07
7.28752708523731e-06,1.92365956916342e-07
7.32752708523731e-06,-2.81752164276370e-07
7.36752708523731e-06,1.92982023803924e-07
7.40752708523731e-06,-2.82350250532199e-07
7.44752708523731e-06,1.93580676124970e-07
7.48752708523731e-06,-2.82949019507390e-07
7.52752708523731e-06,1.94162900464825e-07
7.56752708523731e-06,-2.83524774324739e-07
7.60752708523731e-06,1.94730083671834e-07
7.64752708523731e-06,-2.84084035010816e-07
7.68752708523731e-06,1.95281871032063e-07
7.72752708523731e-06,-2.84628191762737e-07
7.76752708523731e-06,1.95818707953316e-07
7.80752708523731e-06,-2.85157545597620e-07
7.84752708523731e-06,1.96340872318224e-07
7.88752708523731e-06,-2.85672363872075e-07
7.92752708523731e-06,1.96848624995290e-07
7.96752708523731e-06,-2.86172906670735e-07
8.00000000000000e-06,1.97398650594327e-07
