Time,i(vdd)
3.35544320000000e-09,-1.30713436631308e-07
6.71088640000000e-09,1.24826799078584e-07
1.06708864000000e-08,-1.30720383547042e-07
1.46308864000000e-08,1.24819456757046e-07
1.85908864000000e-08,-1.30716180881610e-07
2.25508864000000e-08,1.24815358504862e-07
2.65108864000000e-08,-1.30713100429120e-07
3.04708864000000e-08,1.24812421389390e-07
3.44308864000000e-08,-1.30713253928563e-07
3.83908864000000e-08,1.24809561773356e-07
4.23508864000000e-08,-1.30709253457586e-07
4.63108864000000e-08,1.24807674726603e-07
5.02708864000000e-08,-1.30709577708035e-07
5.42308864000000e-08,1.24805442860584e-07
5.81908864000000e-08,-1.30706615645762e-07
6.21508864000000e-08,1.24805273533141e-07
6.61108864000000e-08,-1.30708356843774e-07
7.00708864000000e-08,1.24803010903129e-07
7.40308864000000e-08,-1.30705187752014e-07
7.79908864000000e-08,1.24801649853334e-07
8.19508864000000e-08,-1.30699989749324e-07
8.59108864000001e-08,1.24800358007764e-07
8.98708864000001e-08,-1.30697579981744e-07
9.38308864000001e-08,1.24799582562246e-07
9.77908864000001e-08,-1.30698094879570e-07
1.01750886400000e-07,1.24798269466846e-07
1.05710886400000e-07,-1.30695294892074e-07
1.09670886400000e-07,1.24797389681444e-07
1.13630886400000e-07,-1.30695723707929e-07
1.17590886400000e-07,1.24796215998278e-07
1.21550886400000e-07,-1.30693279453559e-07
1.25510886400000e-07,1.24795199601460e-07
1.29470886400000e-07,-1.30693653594059e-07
1.33430886400000e-07,1.24794048135107e-07
1.37390886400000e-07,-1.30691059109831e-07
1.41350886400000e-07,1.24793232748199e-07
1.45310886400000e-07,-1.30691379642311e-07
1.49270886400000e-07,1.24792144874088e-07
1.53230886400000e-07,-1.30689343346861e-07
1.57190886400000e-07,1.24791108033318e-07
1.61150886400000e-07,-1.30689283814039e-07
1.65110886400000e-07,1.24790253006458e-07
1.69070886400000e-07,-1.30686795088020e-07
1.73030886400000e-07,1.24789812278464e-07
1.76990886400000e-07,-1.30686664324269e-07
1.80950886400000e-07,1.24787347987782e-07
1.84910886400000e-07,-1.30686199744022e-07
1.88870886400000e-07,1.24787920064608e-07
1.92830886400000e-07,-1.30685062545699e-07
1.96790886400000e-07,1.24785711712100e-07
2.00000000000000e-07,-1.30682742372041e-07
