Time,i(vdd)
6.03162800000013e-06,-4.48239690173869e-08
6.07162800000013e-06,-5.02845713805946e-09
6.11162800000013e-06,-4.48657614532183e-08
6.15162800000013e-06,-4.99536644740583e-09
6.19162800000013e-06,-4.48218177302129e-08
6.23162800000013e-06,-5.03059837822045e-09
6.27162800000013e-06,-4.48635267185502e-08
6.31162800000013e-06,-4.99759429179671e-09
6.35162800000013e-06,-4.48196735550042e-08
6.39162800000013e-06,-5.03273417874084e-09
6.43162800000013e-06,-4.48613015937261e-08
6.47162800000013e-06,-4.99981741825529e-09
6.51162800000013e-06,-4.48175339450666e-08
6.55162800000013e-06,-5.03486546255343e-09
6.59162800000013e-06,-4.48590804651978e-08
6.63162800000013e-06,-5.00203643739699e-09
6.67162800000013e-06,-4.48154000869739e-08
6.71162800000013e-06,-5.03699230597574e-09
6.75162800000013e-06,-4.48568642697214e-08
6.79162800000013e-06,-5.00425007939366e-09
6.83162800000013e-06,-4.48132701419103e-08
6.87162800000013e-06,-5.03911436899960e-09
6.91162800000013e-06,-4.48546531321988e-08
6.95162800000013e-06,-5.00645871894846e-09
6.99162800000013e-06,-4.48111454282756e-08
7.03162800000013e-06,-5.04123223448981e-09
7.07162800000012e-06,-4.48524463934341e-08
7.11162800000012e-06,-5.00866327892698e-09
7.15162800000012e-06,-4.48090252036054e-08
7.19162800000012e-06,-5.04334490323810e-09
7.23162800000012e-06,-4.48502449485497e-08
7.27162800000012e-06,-5.01086292666334e-09
7.31162800000012e-06,-4.48154532233847e-08
7.35162800000012e-06,-5.03986166919733e-09
7.39162800000012e-06,-4.48536589891186e-08
7.43162800000012e-06,-5.00451294013186e-09
7.47162800000012e-06,-4.48160100114967e-08
7.51162800000012e-06,-5.04461538425421e-09
7.55162800000012e-06,-4.48541089979798e-08
7.59162800000012e-06,-5.00138851298010e-09
7.63162800000012e-06,-4.48165584324919e-08
7.67162800000012e-06,-5.04140378217310e-09
7.71162800000012e-06,-4.48545742211732e-08
7.75162800000012e-06,-5.00622946339158e-09
7.79162800000012e-06,-4.48170981537749e-08
7.83162800000012e-06,-5.03825331503730e-09
7.87162800000012e-06,-4.48550021473247e-08
7.91162800000012e-06,-5.00312196567575e-09
7.95162800000012e-06,-4.48175750609574e-08
7.99162800000012e-06,-5.04292635792531e-09
8.00000000000000e-06,-4.49355381611100e-08
