Time,i(vdd)
6.03162800000013e-06,-1.02481353666312e-08
6.07162800000013e-06,-1.27049143189110e-08
6.11162800000013e-06,-1.02725143505484e-08
6.15162800000013e-06,-1.27340720121886e-08
6.19162800000013e-06,-1.02467350967656e-08
6.23162800000013e-06,-1.27129483490948e-08
6.27162800000013e-06,-1.02711507426110e-08
6.31162800000013e-06,-1.26946725823696e-08
6.35162800000013e-06,-1.01985781924690e-08
6.39162800000013e-06,-1.27170599832310e-08
6.43162800000013e-06,-1.02647488410085e-08
6.47162800000013e-06,-1.26975851843792e-08
6.51162800000013e-06,-1.01922825897559e-08
6.55162800000013e-06,-1.27208206654015e-08
6.59162800000013e-06,-1.02602843076273e-08
6.63162800000013e-06,-1.27018297342592e-08
6.67162800000013e-06,-1.01879240546212e-08
6.71162800000013e-06,-1.27248904682080e-08
6.75162800000013e-06,-1.02552171998572e-08
6.79162800000013e-06,-1.27067714237086e-08
6.83162800000013e-06,-1.01836526250432e-08
6.87162800000013e-06,-1.27302481845070e-08
6.91162800000013e-06,-1.02520399015629e-08
6.95162800000013e-06,-1.27120477214204e-08
6.99162800000013e-06,-1.01807584395568e-08
7.03162800000013e-06,-1.27352978029558e-08
7.07162800000012e-06,-1.02490430331234e-08
7.11162800000012e-06,-1.27157314527718e-08
7.15162800000012e-06,-1.01755743855619e-08
7.19162800000012e-06,-1.27637485801446e-08
7.23162800000012e-06,-1.02200734391843e-08
7.27162800000012e-06,-1.27229330962590e-08
7.31162800000012e-06,-1.01762297038936e-08
7.35162800000012e-06,-1.27728353093949e-08
7.39162800000012e-06,-1.02213406867595e-08
7.43162800000012e-06,-1.27318906678766e-08
7.47162800000012e-06,-1.01777746252144e-08
7.51162800000012e-06,-1.27803002799653e-08
7.55162800000012e-06,-1.02209826918516e-08
7.59162800000012e-06,-1.27390251120002e-08
7.63162800000012e-06,-1.01774244525703e-08
7.67162800000012e-06,-1.27875518693869e-08
7.71162800000012e-06,-1.02215077293913e-08
7.75162800000012e-06,-1.27467323573864e-08
7.79162800000012e-06,-1.01782907339285e-08
7.83162800000012e-06,-1.27951108702209e-08
7.87162800000012e-06,-1.02221961274396e-08
7.91162800000012e-06,-1.27543613469624e-08
7.95162800000012e-06,-1.01791431692166e-08
7.99162800000012e-06,-1.28025324010409e-08
8.00000000000000e-06,-1.03828664347126e-08
