Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.02428800000000e-07,3.16434833485327e-10,4.56042293344487e-10
5.32428800000000e-07,3.16575703826018e-10,4.56680758166550e-10
5.62428800000000e-07,3.16716569913831e-10,4.57318141743879e-10
5.92428800000000e-07,3.16857431748191e-10,4.57954444897434e-10
6.22428800000000e-07,3.16998289328504e-10,4.58589668449419e-10
6.52428800000000e-07,3.16553621859974e-10,4.59199410362119e-10
6.82428800000000e-07,3.16108891961319e-10,4.59805883185870e-10
7.12428800000000e-07,3.16287141891527e-10,4.59811154025325e-10
7.42428800000000e-07,3.16465375034523e-10,4.59815952276627e-10
7.72428800000001e-07,3.16643591389885e-10,4.60230194245407e-10
8.02428800000001e-07,3.16821790957235e-10,4.60642572514522e-10
8.32428800000001e-07,3.16548247339272e-10,4.61053090819054e-10
8.62428800000001e-07,3.16274636532200e-10,4.61461752890474e-10
8.92428800000001e-07,3.16358453069993e-10,4.61307816831846e-10
9.22428800000001e-07,3.16442257465341e-10,4.61819218470373e-10
9.52428800000001e-07,3.16526049719216e-10,4.62329214920982e-10
9.82428800000001e-07,3.16609829832571e-10,4.62837808060077e-10
1.01242880000000e-06,3.16693597806396e-10,4.63344999763954e-10
1.04242880000000e-06,3.16777353641664e-10,4.63850791908822e-10
1.07242880000000e-06,3.16436218976315e-10,4.64355186370713e-10
1.10242880000000e-06,3.16094954934011e-10,4.64508915029298e-10
1.13242880000000e-06,3.16452969261840e-10,4.64660939894784e-10
1.16242880000000e-06,3.16810999247369e-10,4.64811265764416e-10
1.19242880000000e-06,3.16798477493353e-10,4.64959897426649e-10
1.22242880000000e-06,3.16785952518671e-10,4.65288658866264e-10
1.25242880000000e-06,3.16773424322973e-10,4.65617036933365e-10
1.28242880000000e-06,3.16544933180555e-10,4.66328989648204e-10
1.31242880000000e-06,3.16316519570574e-10,4.67038251740647e-10
1.34242880000000e-06,3.16337593583049e-10,4.67383026262507e-10
1.37242880000000e-06,3.16358668450691e-10,4.67726732353097e-10
1.40242880000000e-06,3.16379744173558e-10,4.68069371535337e-10
1.43242880000000e-06,3.16400820751652e-10,4.68410945331434e-10
1.46242880000000e-06,3.16421898185019e-10,4.69036615768401e-10
1.49242880000000e-06,3.16442976473686e-10,4.69659603187920e-10
1.52242880000000e-06,3.16464055617679e-10,4.69511607297206e-10
1.55242880000000e-06,3.16485135617020e-10,4.69363298809347e-10
1.58242880000000e-06,3.16506216471743e-10,4.69932791421958e-10
1.61242880000000e-06,3.16527298181881e-10,4.70500343321139e-10
1.64242880000000e-06,3.16548380747456e-10,4.71065957708636e-10
1.67242880000000e-06,3.16569464168485e-10,4.71629637785879e-10
1.70242880000000e-06,3.16590548445034e-10,4.71521206000916e-10
1.73242880000000e-06,3.16611633577087e-10,4.71412438794010e-10
1.76242880000000e-06,3.16632719564699e-10,4.71975134752879e-10
1.79242880000000e-06,3.16653806407895e-10,4.72535835047289e-10
1.82242880000000e-06,3.16498011098392e-10,4.73094543092302e-10
1.85242880000000e-06,3.16342267009121e-10,4.73651262302569e-10
1.88242880000000e-06,3.16351008034965e-10,4.73527323466257e-10
1.91242880000000e-06,3.16359749241725e-10,4.73403122940699e-10
1.94242880000000e-06,3.16368490629397e-10,4.73932981306810e-10
1.97242880000000e-06,3.16377232197975e-10,4.74460817707515e-10
2.00000000000000e-06,3.16385266208699e-10,4.74944140580583e-10
