Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.02428800000000e-07,1.50795789468235e-10,1.59336663306282e-10
5.32428800000000e-07,1.50795789464613e-10,1.59336663308935e-10
5.62428800000000e-07,1.50795789460991e-10,1.59336663311588e-10
5.92428800000000e-07,1.50795789457356e-10,1.59336663314241e-10
6.22428800000000e-07,1.50795789453734e-10,1.59336663316892e-10
6.52428800000000e-07,1.50795789450112e-10,1.59336663319544e-10
6.82428800000000e-07,1.50795789446490e-10,1.59336663322198e-10
7.12428800000000e-07,1.50795789442881e-10,1.59336663324848e-10
7.42428800000000e-07,1.50795789439258e-10,1.59336663327504e-10
7.72428800000001e-07,1.50795789435636e-10,1.59336663330154e-10
8.02428800000001e-07,1.50795789432014e-10,1.59336663332807e-10
8.32428800000001e-07,1.50795789428392e-10,1.59336663335458e-10
8.62428800000001e-07,1.50795789424769e-10,1.59336663338107e-10
8.92428800000001e-07,1.50795789421135e-10,1.59336663340764e-10
9.22428800000001e-07,1.50795789417513e-10,1.59336663343416e-10
9.52428800000001e-07,1.50795789413891e-10,1.59336663346068e-10
9.82428800000001e-07,1.50795789410281e-10,1.59336663348723e-10
1.01242880000000e-06,1.50795789406658e-10,1.59336663351373e-10
1.04242880000000e-06,1.50795789403024e-10,1.59336663354027e-10
1.07242880000000e-06,1.50795789399402e-10,1.59336663356677e-10
1.10242880000000e-06,1.50795789395793e-10,1.59336663359330e-10
1.13242880000000e-06,1.50795789392171e-10,1.59336663361983e-10
1.16242880000000e-06,1.50795789388535e-10,1.59336663364636e-10
1.19242880000000e-06,1.50795789384914e-10,1.59336663367287e-10
1.22242880000000e-06,1.50795789381292e-10,1.59336663369938e-10
1.25242880000000e-06,1.50795789377670e-10,1.59336663372593e-10
1.28242880000000e-06,1.50795789374059e-10,1.59336663375242e-10
1.31242880000000e-06,1.50795789370437e-10,1.59336663377899e-10
1.34242880000000e-06,1.50795789366815e-10,1.59336663380549e-10
1.37242880000000e-06,1.50795789363194e-10,1.59336663383198e-10
1.40242880000000e-06,1.50795789359572e-10,1.59336663385855e-10
1.43242880000000e-06,1.50795789355949e-10,1.59336663388506e-10
1.46242880000000e-06,1.50795789352327e-10,1.59336663391159e-10
1.49242880000000e-06,1.50795789348705e-10,1.59336663393812e-10
1.52242880000000e-06,1.50795789345071e-10,1.59336663396465e-10
1.55242880000000e-06,1.50795789341449e-10,1.59336663399118e-10
1.58242880000000e-06,1.50795789337826e-10,1.59336663401771e-10
1.61242880000000e-06,1.50795789334204e-10,1.59336663404421e-10
1.64242880000000e-06,1.50795789330582e-10,1.59336663407070e-10
1.67242880000000e-06,1.50795789326960e-10,1.59336663409725e-10
1.70242880000000e-06,1.50795789323349e-10,1.59336663412378e-10
1.73242880000000e-06,1.50795789319727e-10,1.59336663415031e-10
1.76242880000000e-06,1.50795789316106e-10,1.59336663417684e-10
1.79242880000000e-06,1.50795789312472e-10,1.59336663420337e-10
1.82242880000000e-06,1.50795789308862e-10,1.59336663422988e-10
1.85242880000000e-06,1.50795789305226e-10,1.59336663425641e-10
1.88242880000000e-06,1.50795789301605e-10,1.59336663428294e-10
1.91242880000000e-06,1.50795789297983e-10,1.59336663430944e-10
1.94242880000000e-06,1.50795789294361e-10,1.59336663433597e-10
1.97242880000000e-06,1.50795789290739e-10,1.59336663436250e-10
2.00000000000000e-06,1.50795789287422e-10,1.59336663438688e-10
