Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.02428800000000e-07,2.80040010439398e-11,3.96305740238054e-11
5.32428800000000e-07,2.79704851275112e-11,3.97092083623878e-11
5.62428800000000e-07,2.79369677203164e-11,3.97878406186797e-11
5.92428800000000e-07,2.79917307795134e-11,3.97588673159249e-11
6.22428800000000e-07,2.80464886790785e-11,3.97298927916538e-11
6.52428800000000e-07,2.80080798906500e-11,3.97009170458377e-11
6.82428800000000e-07,2.79696706196453e-11,3.96719400784517e-11
7.12428800000000e-07,2.80172936840469e-11,3.97570317070560e-11
7.42428800000000e-07,2.80649188172941e-11,3.97742789029578e-11
7.72428800000001e-07,2.81125460194056e-11,3.97915258932033e-11
8.02428800000001e-07,2.80873565039276e-11,3.98087726777926e-11
8.32428800000001e-07,2.80621660954017e-11,3.97311561098356e-11
8.62428800000001e-07,2.80369747938115e-11,3.96535427246444e-11
8.92428800000001e-07,2.80142207838604e-11,3.95759325223566e-11
9.22428800000001e-07,2.79914694253741e-11,3.96609359690521e-11
9.52428800000001e-07,2.79790797645207e-11,3.96729540767746e-11
9.82428800000001e-07,2.79666900629782e-11,3.96849716606192e-11
1.01242880000000e-06,2.79543003207469e-11,3.96969887206016e-11
1.04242880000000e-06,2.80213790588933e-11,3.97090052567351e-11
1.07242880000000e-06,2.80289187372941e-11,3.97210212690380e-11
1.10242880000000e-06,2.80364584858841e-11,3.97330367575235e-11
1.13242880000000e-06,2.80439983046625e-11,3.96745279067915e-11
1.16242880000000e-06,2.80515381936310e-11,3.96160114465718e-11
1.19242880000000e-06,2.80590781527897e-11,3.96593304151265e-11
1.22242880000000e-06,2.80666181821385e-11,3.97026471652623e-11
1.25242880000000e-06,2.80741582816768e-11,3.97459616970231e-11
1.28242880000000e-06,2.80816984514061e-11,3.96791414923644e-11
1.31242880000000e-06,2.80892386913262e-11,3.96123153558913e-11
1.34242880000000e-06,2.80967790014384e-11,3.96700052966968e-11
1.37242880000000e-06,2.81043193817417e-11,3.97276943753328e-11
1.40242880000000e-06,2.80365948685807e-11,3.96986558869793e-11
1.43242880000000e-06,2.79688757275808e-11,3.96696169444195e-11
1.46242880000000e-06,2.79887510733653e-11,3.96405775476641e-11
1.49242880000000e-06,2.80086265470360e-11,3.96930450799607e-11
1.52242880000000e-06,2.80285021485890e-11,3.97455129246817e-11
1.55242880000000e-06,2.80483778780210e-11,3.97215923781204e-11
1.58242880000000e-06,2.80682537353302e-11,3.96976716344109e-11
1.61242880000000e-06,2.80881297205124e-11,3.96737506935594e-11
1.64242880000000e-06,2.81080058335659e-11,3.96498295555711e-11
1.67242880000000e-06,2.80504390663673e-11,3.97158217096068e-11
1.70242880000000e-06,2.79928717513437e-11,3.97818142628390e-11
1.73242880000000e-06,2.80277434212848e-11,3.97507692503988e-11
1.76242880000000e-06,2.80626153818947e-11,3.97197239417917e-11
1.79242880000000e-06,2.80974876331569e-11,3.96886783370318e-11
1.82242880000000e-06,2.80483352455757e-11,3.96576324361324e-11
1.85242880000000e-06,2.79991836317345e-11,3.96953244113345e-11
1.88242880000000e-06,2.80288111928218e-11,3.97330137855316e-11
1.91242880000000e-06,2.80584392017960e-11,3.96996161773269e-11
1.94242880000000e-06,2.80880676586506e-11,3.96662180184537e-11
1.97242880000000e-06,2.81176965633789e-11,3.96328193089266e-11
2.00000000000000e-06,2.80585288035651e-11,3.96021240733453e-11
