Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,3.14934712923410e-11,4.64762199151392e-11
5.43554432000000e-07,3.15104102338219e-11,4.65315353573689e-11
5.73554432000000e-07,3.15273490987419e-11,4.65868496951940e-11
6.03554432000000e-07,3.15442878870952e-11,4.65715445225453e-11
6.33554432000000e-07,3.14899370076320e-11,4.65562386809138e-11
6.63554432000000e-07,3.14355853893781e-11,4.65409321702819e-11
6.93554432000000e-07,3.14574493309129e-11,4.65256249906347e-11
7.23554432000000e-07,3.14793131701968e-11,4.65103171419571e-11
7.53554432000000e-07,3.15011769072199e-11,4.64950086242334e-11
7.83554432000001e-07,3.15230405419679e-11,4.65388851659791e-11
8.13554432000001e-07,3.14836446756728e-11,4.65827539165327e-11
8.43554432000001e-07,3.14442484901395e-11,4.65148011676712e-11
8.73554432000001e-07,3.14600322656743e-11,4.64468501316299e-11
9.03554432000001e-07,3.14758159935870e-11,4.63789008088060e-11
9.33554432000001e-07,3.14915996738743e-11,4.64220618390598e-11
9.63554432000001e-07,3.15073833065307e-11,4.64652225371806e-11
9.93554432000001e-07,3.15231668915522e-11,4.64418950062612e-11
1.02355443200000e-06,3.15389504289356e-11,4.64185674147635e-11
1.05355443200000e-06,3.14884376196141e-11,4.63952397627037e-11
1.08355443200000e-06,3.14379243296310e-11,4.63719120501043e-11
1.11355443200000e-06,3.14581299935721e-11,4.63485842769810e-11
1.14355443200000e-06,3.14783355831160e-11,4.64105615539406e-11
1.17355443200000e-06,3.14985410982555e-11,4.64725325229851e-11
1.20355443200000e-06,3.15187465389781e-11,4.64409095049154e-11
1.23355443200000e-06,3.14823854674831e-11,4.64092848820560e-11
1.26355443200000e-06,3.14460241568828e-11,4.63776586543924e-11
1.29355443200000e-06,3.14605589094957e-11,4.64102582429480e-11
1.32355443200000e-06,3.14750936244321e-11,4.64428585417909e-11
1.35355443200000e-06,3.14896283016892e-11,4.64754595508836e-11
1.38355443200000e-06,3.15041629412633e-11,4.65080612701921e-11
1.41355443200000e-06,3.15186975431515e-11,4.64718643301647e-11
1.44355443200000e-06,3.15332321073491e-11,4.64356662781192e-11
1.47355443200000e-06,3.14867369486672e-11,4.64767751779787e-11
1.50355443200000e-06,3.14402414054271e-11,4.65178856040873e-11
1.53355443200000e-06,3.14588220548484e-11,4.65589975563947e-11
1.56355443200000e-06,3.14774026432285e-11,4.66001110348472e-11
1.59355443200000e-06,3.14959831705619e-11,4.65470831651475e-11
1.62355443200000e-06,3.15145636368390e-11,4.64940551983156e-11
1.65355443200000e-06,3.14811342098999e-11,4.64410271345612e-11
1.68355443200000e-06,3.14477045856188e-11,4.64543988433198e-11
1.71355443200000e-06,3.14142747640355e-11,4.64677667810032e-11
1.74355443200000e-06,3.14611985341744e-11,4.64074931237867e-11
1.77355443200000e-06,3.15081213587835e-11,4.63472203714106e-11
1.80355443200000e-06,3.14889381436586e-11,4.63751132530960e-11
1.83355443200000e-06,3.14697548166849e-11,4.64030060738062e-11
1.86355443200000e-06,3.14505713778704e-11,4.64308988335076e-11
1.89355443200000e-06,3.14313878272237e-11,4.64587915321694e-11
1.92355443200000e-06,3.14660807646239e-11,4.63703026611976e-11
1.95355443200000e-06,3.15007733699679e-11,4.63799929368484e-11
1.98355443200000e-06,3.15354656432120e-11,4.63896844461625e-11
2.00000000000000e-06,3.14997065654136e-11,4.63949977155594e-11
