Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,5.70794436595842e-10,8.13789408108962e-10
5.43554432000000e-07,5.71417636522168e-10,8.13789408108962e-10
5.73554432000000e-07,5.71127026612441e-10,8.13789408108962e-10
6.03554432000000e-07,5.70836411875973e-10,8.13789408108962e-10
6.33554432000000e-07,5.70545792313492e-10,8.13789408108962e-10
6.63554432000000e-07,5.70903244973855e-10,8.13789408108962e-10
6.93554432000000e-07,5.71260636920400e-10,8.13789408108962e-10
7.23554432000000e-07,5.71617968158596e-10,8.13789408108962e-10
7.53554432000000e-07,5.71218070230144e-10,8.13789408108962e-10
7.83554432000001e-07,5.70818087439531e-10,8.13789408108962e-10
8.13554432000001e-07,5.71026201162357e-10,8.13789408108962e-10
8.43554432000001e-07,5.71234296426864e-10,8.13789408108962e-10
8.73554432000001e-07,5.71442373233852e-10,8.13789408108962e-10
9.03554432000001e-07,5.71650431584137e-10,8.13789408108962e-10
9.33554432000001e-07,5.71858471478553e-10,8.13789408108962e-10
9.63554432000001e-07,5.71078817356441e-10,8.13789408108962e-10
9.93554432000001e-07,5.70299024818764e-10,8.13789408108962e-10
1.02355443200000e-06,5.70899651003119e-10,8.13789408108962e-10
1.05355443200000e-06,5.71500282248320e-10,8.13789408108962e-10
1.08355443200000e-06,5.71192184747227e-10,8.13789408108962e-10
1.11355443200000e-06,5.70884075691682e-10,8.13789408108962e-10
1.14355443200000e-06,5.70575955082359e-10,8.13789408108962e-10
1.17355443200000e-06,5.70948960098662e-10,8.13789408108962e-10
1.20355443200000e-06,5.71321949771643e-10,8.13789408108962e-10
1.23355443200000e-06,5.71694924100030e-10,8.13789408108962e-10
1.26355443200000e-06,5.71186483196556e-10,8.13789408108962e-10
1.29355443200000e-06,5.70678079732991e-10,8.13789408108962e-10
1.32355443200000e-06,5.70937834143085e-10,8.13789408108962e-10
1.35355443200000e-06,5.71197585624985e-10,8.13789408108962e-10
1.38355443200000e-06,5.71457334178176e-10,8.13789408108962e-10
1.41355443200000e-06,5.71717079802091e-10,8.13789408108962e-10
1.44355443200000e-06,5.71185590417836e-10,8.13789408108962e-10
1.47355443200000e-06,5.70654074518167e-10,8.13789408108962e-10
1.50355443200000e-06,5.70907265495266e-10,8.13789408108962e-10
1.53355443200000e-06,5.71160440705379e-10,8.13789408108962e-10
1.56355443200000e-06,5.71413600148607e-10,8.13789408108962e-10
1.59355443200000e-06,5.71666743825108e-10,8.13789408108962e-10
1.62355443200000e-06,5.71162683289088e-10,8.13789408108962e-10
1.65355443200000e-06,5.70658552326125e-10,8.13789408108962e-10
1.68355443200000e-06,5.71082555948107e-10,8.13789408108962e-10
1.71355443200000e-06,5.71506567259903e-10,8.13789408108962e-10
1.74355443200000e-06,5.71930586259327e-10,8.13789408108962e-10
1.77355443200000e-06,5.71078470113102e-10,8.13789408108962e-10
1.80355443200000e-06,5.70893192958661e-10,8.13789408108962e-10
1.83355443200000e-06,5.70707923017403e-10,8.13789408108962e-10
1.86355443200000e-06,5.70522660289286e-10,8.13789408108962e-10
1.89355443200000e-06,5.71103186067251e-10,8.13789408108962e-10
1.92355443200000e-06,5.71683797637751e-10,8.13789408108962e-10
1.95355443200000e-06,5.71331944275272e-10,8.13789408108962e-10
1.98355443200000e-06,5.70980104009624e-10,8.13789408108962e-10
2.00000000000000e-06,5.70787235800424e-10,8.13789408108962e-10
