Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,2.04268095421370e-10,2.94731130694347e-10
5.43554432000000e-07,2.04412490035206e-10,2.94635937771454e-10
5.73554432000000e-07,2.04556909212282e-10,2.94540757919495e-10
6.03554432000000e-07,2.04701352955390e-10,2.94445591137172e-10
6.33554432000000e-07,2.04845821267325e-10,2.94769755407498e-10
6.63554432000000e-07,2.04779096799500e-10,2.94689025538004e-10
6.93554432000000e-07,2.04712377879494e-10,2.94608294463809e-10
7.23554432000000e-07,2.04645664506997e-10,2.94527562185114e-10
7.53554432000000e-07,2.04578956681687e-10,2.94446828702048e-10
7.83554432000001e-07,2.04512254403240e-10,2.94366094014802e-10
8.13554432000001e-07,2.04445557671365e-10,2.94285358123538e-10
8.43554432000001e-07,2.04378866485726e-10,2.94204621028427e-10
8.73554432000001e-07,2.04312180846024e-10,2.94577826995076e-10
9.03554432000001e-07,2.04431644453885e-10,2.94950986168884e-10
9.33554432000001e-07,2.04551127966265e-10,2.94786648802316e-10
9.63554432000001e-07,2.04670631385508e-10,2.94622293529167e-10
9.93554432000001e-07,2.04790154713975e-10,2.94457920349831e-10
1.02355443200000e-06,2.04759248313469e-10,2.94293529264728e-10
1.05355443200000e-06,2.04728344480329e-10,2.94649098607444e-10
1.08355443200000e-06,2.04697443214381e-10,2.95004594796190e-10
1.11355443200000e-06,2.04666544515458e-10,2.94825739613782e-10
1.14355443200000e-06,2.04635648383378e-10,2.94646862758234e-10
1.17355443200000e-06,2.04604754817980e-10,2.94467964229968e-10
1.20355443200000e-06,2.04573863819077e-10,2.94289044029452e-10
1.23355443200000e-06,2.04542975386503e-10,2.94619662613220e-10
1.26355443200000e-06,2.04510406856192e-10,2.94950184938368e-10
1.29355443200000e-06,2.04477827065865e-10,2.94820766333717e-10
1.32355443200000e-06,2.04445236013281e-10,2.94691321108807e-10
1.35355443200000e-06,2.04412633696214e-10,2.94561849261011e-10
1.38355443200000e-06,2.04663883531067e-10,2.94773189068534e-10
1.41355443200000e-06,2.04915074572681e-10,2.94984515666763e-10
1.44355443200000e-06,2.04791864346036e-10,2.94753618016649e-10
1.47355443200000e-06,2.04668645779698e-10,2.94522737999388e-10
1.50355443200000e-06,2.04545418873634e-10,2.94291875617504e-10
1.53355443200000e-06,2.04422183627820e-10,2.94522211047745e-10
1.56355443200000e-06,2.04691811689671e-10,2.94752507420824e-10
1.59355443200000e-06,2.04961417494939e-10,2.94549202898693e-10
1.62355443200000e-06,2.04831184427992e-10,2.94345897191626e-10
1.65355443200000e-06,2.04700947989257e-10,2.94142590302371e-10
1.68355443200000e-06,2.04570708179107e-10,2.94322451913479e-10
1.71355443200000e-06,2.04440464997895e-10,2.94502329740394e-10
1.74355443200000e-06,2.04722915709976e-10,2.94682223782697e-10
1.77355443200000e-06,2.05005361250132e-10,2.94862134039921e-10
1.80355443200000e-06,2.04869619540070e-10,2.95042060511623e-10
1.83355443200000e-06,2.04733876777553e-10,2.95222003197360e-10
1.86355443200000e-06,2.04598132963038e-10,2.94995112066367e-10
1.89355443200000e-06,2.04462388096993e-10,2.94768195926514e-10
1.92355443200000e-06,2.04654769952717e-10,2.94541254780311e-10
1.95355443200000e-06,2.04847135696895e-10,2.94578879045658e-10
1.98355443200000e-06,2.04782153448559e-10,2.94616460005920e-10
2.00000000000000e-06,2.04480323337194e-10,2.94209145339890e-10
