Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,1.66403395021451e-11,2.46560172955653e-11
5.43554432000000e-07,1.66175544916383e-11,2.46272746508034e-11
5.73554432000000e-07,1.66361183399154e-11,2.46808331190219e-11
6.03554432000000e-07,1.66546831413742e-11,2.47343920587316e-11
6.33554432000000e-07,1.66732488960512e-11,2.46979983116610e-11
6.63554432000000e-07,1.66635694339775e-11,2.46616050951364e-11
6.93554432000000e-07,1.66538902967472e-11,2.46252124091750e-11
7.23554432000000e-07,1.66442114843524e-11,2.46438674669588e-11
7.53554432000000e-07,1.66345329967859e-11,2.46625227878355e-11
7.83554432000001e-07,1.66248548340384e-11,2.46811783718057e-11
8.13554432000001e-07,1.66151769961032e-11,2.46998342188693e-11
8.43554432000001e-07,1.66363276535725e-11,2.47184903290255e-11
8.73554432000001e-07,1.66574799703221e-11,2.47371467022743e-11
9.03554432000001e-07,1.66469403452995e-11,2.47558033386154e-11
9.33554432000001e-07,1.66364009817354e-11,2.47744602380475e-11
9.63554432000001e-07,1.66258618796250e-11,2.47277536751900e-11
9.93554432000001e-07,1.66153230389639e-11,2.46810464981420e-11
1.02355443200000e-06,1.66047844597482e-11,2.47151919218965e-11
1.05355443200000e-06,1.66433399261221e-11,2.47493375707903e-11
1.08355443200000e-06,1.66818979413568e-11,2.47149099918390e-11
1.11355443200000e-06,1.66669793812600e-11,2.46804833729828e-11
1.14355443200000e-06,1.66520610476739e-11,2.46460577142204e-11
1.17355443200000e-06,1.66371429405978e-11,2.46930477952370e-11
1.20355443200000e-06,1.66222250600307e-11,2.47400371657801e-11
1.23355443200000e-06,1.66073074059716e-11,2.47171239372966e-11
1.26355443200000e-06,1.65923899784192e-11,2.46942104219780e-11
1.29355443200000e-06,1.66454574510968e-11,2.46712966198273e-11
1.32355443200000e-06,1.66985275322176e-11,2.46483825308465e-11
1.35355443200000e-06,1.66763165676445e-11,2.46970239781450e-11
1.38355443200000e-06,1.66541058538070e-11,2.47456642340282e-11
1.41355443200000e-06,1.66318953907088e-11,2.47227459836740e-11
1.44355443200000e-06,1.66096851783512e-11,2.46998273108731e-11
1.47355443200000e-06,1.66544385578756e-11,2.46769082156237e-11
1.50355443200000e-06,1.66991929318541e-11,2.46539886979265e-11
1.53355443200000e-06,1.66800905493855e-11,2.47080653770774e-11
1.56355443200000e-06,1.66609882510381e-11,2.47621405920977e-11
1.59355443200000e-06,1.66418860368140e-11,2.47330401950742e-11
1.62355443200000e-06,1.66227839067167e-11,2.47039393758022e-11
1.65355443200000e-06,1.66619193916031e-11,2.46748381342885e-11
1.68355443200000e-06,1.67010553374646e-11,2.46457364705401e-11
1.71355443200000e-06,1.66842797760094e-11,2.47066794452783e-11
1.74355443200000e-06,1.66675042427441e-11,2.47676206103286e-11
1.77355443200000e-06,1.66507287376712e-11,2.47350031167839e-11
1.80355443200000e-06,1.66339532607916e-11,2.47023850922653e-11
1.83355443200000e-06,1.66687418612773e-11,2.46697665367823e-11
1.86355443200000e-06,1.67035307261445e-11,2.46935365350294e-11
1.89355443200000e-06,1.66886688008485e-11,2.47173067448990e-11
1.92355443200000e-06,1.66738068836056e-11,2.47410771663868e-11
1.95355443200000e-06,1.66589449744171e-11,2.47648477994870e-11
1.98355443200000e-06,1.66440830732841e-11,2.47233329456227e-11
2.00000000000000e-06,1.66359359965132e-11,2.47005751562748e-11
