Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,1.43844622401693e-10,2.14817014047632e-10
5.43554432000000e-07,1.43831327991239e-10,2.14817014117771e-10
5.73554432000000e-07,1.43818033607461e-10,2.14817014187908e-10
6.03554432000000e-07,1.43804739250350e-10,2.14817014258049e-10
6.33554432000000e-07,1.43791444919917e-10,2.14817014328186e-10
6.63554432000000e-07,1.43778150616153e-10,2.14817014398324e-10
6.93554432000000e-07,1.43764856339063e-10,2.14817014468463e-10
7.23554432000000e-07,1.43751562088644e-10,2.14817014538600e-10
7.53554432000000e-07,1.43738267864900e-10,2.14817014608737e-10
7.83554432000001e-07,1.43990868308445e-10,2.14817014678878e-10
8.13554432000001e-07,1.44243483884430e-10,2.14817014749014e-10
8.43554432000001e-07,1.44023026672021e-10,2.14817014819149e-10
8.73554432000001e-07,1.43802580448794e-10,2.14817014889289e-10
9.03554432000001e-07,1.44007510104145e-10,2.14817014959426e-10
9.33554432000001e-07,1.44212449956666e-10,2.14817015029564e-10
9.63554432000001e-07,1.44016716512552e-10,2.14817015099703e-10
9.93554432000001e-07,1.43820992885032e-10,2.14817015169842e-10
1.02355443200000e-06,1.44011088460813e-10,2.14817015239978e-10
1.05355443200000e-06,1.44201193623395e-10,2.14817015310116e-10
1.08355443200000e-06,1.44014540999251e-10,2.14817015380253e-10
1.11355443200000e-06,1.43827897819720e-10,2.14817015450393e-10
1.14355443200000e-06,1.44012421628263e-10,2.14817015520531e-10
1.17355443200000e-06,1.44196954793586e-10,2.14817015590667e-10
1.20355443200000e-06,1.44013722523307e-10,2.14817015660808e-10
1.23355443200000e-06,1.43830499555596e-10,2.14817015730944e-10
1.26355443200000e-06,1.44012923873922e-10,2.14817015801084e-10
1.29355443200000e-06,1.44195357461489e-10,2.14817015871220e-10
1.32355443200000e-06,1.44013414216729e-10,2.14817015941358e-10
1.35355443200000e-06,1.43831480220665e-10,2.14817016011496e-10
1.38355443200000e-06,1.44013113140555e-10,2.14817016081634e-10
1.41355443200000e-06,1.44194755296545e-10,2.14817016151773e-10
1.44355443200000e-06,1.44013298096959e-10,2.14817016221911e-10
1.47355443200000e-06,1.43831850125687e-10,2.14817016292048e-10
1.50355443200000e-06,1.44013184496544e-10,2.14817016362186e-10
1.53355443200000e-06,1.44194528090956e-10,2.14817016432323e-10
1.56355443200000e-06,1.44013254394190e-10,2.14817016502460e-10
1.59355443200000e-06,1.43831989918009e-10,2.14817016572600e-10
1.62355443200000e-06,1.44013211428404e-10,2.14817016642737e-10
1.65355443200000e-06,1.44194442157589e-10,2.14817016712876e-10
1.68355443200000e-06,1.44013237975663e-10,2.14817016783015e-10
1.71355443200000e-06,1.43832043011367e-10,2.14817016853152e-10
1.74355443200000e-06,1.44013221608596e-10,2.14817016923292e-10
1.77355443200000e-06,1.44194409422781e-10,2.14817016993429e-10
1.80355443200000e-06,1.44013231848819e-10,2.14817017063566e-10
1.83355443200000e-06,1.43832063491337e-10,2.14817017133704e-10
1.86355443200000e-06,1.44013225498504e-10,2.14817017203842e-10
1.89355443200000e-06,1.44194396721887e-10,2.14817017273979e-10
1.92355443200000e-06,1.44013229565871e-10,2.14817017344118e-10
1.95355443200000e-06,1.43832071625861e-10,2.14817017414255e-10
1.98355443200000e-06,1.44013227019536e-10,2.14817017484394e-10
2.00000000000000e-06,1.44112537708438e-10,2.14817017522843e-10
