Time,i(vdd)
6.03112800000013e-06,5.46631399299996e-09
6.07112800000013e-06,-3.09485343863412e-08
6.11112800000013e-06,5.49597909531563e-09
6.15112800000013e-06,-3.09777739343481e-08
6.19112800000013e-06,5.52481565050028e-09
6.23112800000013e-06,-3.10063835843705e-08
6.27112800000013e-06,5.55316965088879e-09
6.31112800000013e-06,-3.10344436319911e-08
6.35112800000013e-06,5.58092430295898e-09
6.39112800000013e-06,-3.10620987492674e-08
6.43112800000013e-06,5.60814158998632e-09
6.47112800000013e-06,-3.10890487767420e-08
6.51112800000013e-06,5.63481080504394e-09
6.55112800000013e-06,-3.11154601307374e-08
6.59112800000013e-06,5.66094975362235e-09
6.63112800000013e-06,-3.11413445984615e-08
6.67112800000013e-06,5.68656547263560e-09
6.71112800000013e-06,-3.11667106634277e-08
6.75112800000013e-06,5.71166830174652e-09
6.79112800000013e-06,-3.11915689743463e-08
6.83112800000013e-06,5.73626843533212e-09
6.87112800000013e-06,-3.12159290348158e-08
6.91112800000013e-06,5.76037456202587e-09
6.95112800000013e-06,-3.12397995990343e-08
6.99112800000013e-06,5.78399644632945e-09
7.03112800000012e-06,-3.12631900595148e-08
7.07112800000012e-06,5.80714246511015e-09
7.11112800000012e-06,-3.12861094687885e-08
7.15112800000012e-06,5.82982177942915e-09
7.19112800000012e-06,-3.13085663935460e-08
7.23112800000012e-06,5.85204337718648e-09
7.27112800000012e-06,-3.13305697404778e-08
7.31112800000012e-06,5.87381577450938e-09
7.35112800000012e-06,-3.13521280553733e-08
7.39112800000012e-06,5.89514734210174e-09
7.43112800000012e-06,-3.13732490513774e-08
7.47112800000012e-06,5.91604598577130e-09
7.51112800000012e-06,-3.13939414546123e-08
7.55112800000012e-06,5.93652010432415e-09
7.59112800000012e-06,-3.14142134083039e-08
7.63112800000012e-06,5.95657747906657e-09
7.67112800000012e-06,-3.14340720564649e-08
7.71112800000012e-06,5.97622580828373e-09
7.75112800000012e-06,-3.14535256462968e-08
7.79112800000012e-06,5.99547314421072e-09
7.83112800000012e-06,-3.14725819809281e-08
7.87112800000012e-06,6.01432625564784e-09
7.91112800000012e-06,-3.14912478503360e-08
7.95112800000012e-06,6.03279329230332e-09
7.99112800000012e-06,-3.15095305163031e-08
8.00000000000000e-06,6.08343580137067e-09
