Time,i(vdd)
5.16501269664807e-06,-3.63628180196988e-07
5.24301269664807e-06,2.88518138573015e-07
5.32101269664807e-06,-3.62607284301940e-07
5.39901269664807e-06,2.87574640238417e-07
5.47701269664807e-06,-3.61664132976904e-07
5.55501269664807e-06,2.86633814783996e-07
5.63301269664807e-06,-3.60725149122816e-07
5.71101269664807e-06,2.85696269551451e-07
5.78901269664807e-06,-3.59789543344376e-07
5.86701269664807e-06,2.84762013821615e-07
5.94501269664807e-06,-3.58855196615364e-07
6.02301269664807e-06,2.83833308827321e-07
6.10101269664807e-06,-3.57927991098498e-07
6.17901269664807e-06,2.82901945237164e-07
6.25701269664807e-06,-3.56999702932723e-07
6.33501269664807e-06,2.81980285996962e-07
6.41301269664807e-06,-3.56078088797892e-07
6.49101269664807e-06,2.81055270179428e-07
6.56901269664807e-06,-3.55155900037209e-07
6.64701269664807e-06,2.80139216126284e-07
6.72501269664807e-06,-3.54235972891726e-07
6.80301269664807e-06,2.79224229898524e-07
6.88101269664807e-06,-3.53320709004393e-07
6.95901269664807e-06,2.78313078388289e-07
7.03701269664807e-06,-3.52406845444132e-07
7.11501269664807e-06,2.77404635559838e-07
7.19301269664807e-06,-3.51504754091107e-07
7.27101269664807e-06,2.76486662107032e-07
7.34901269664807e-06,-3.50598759458615e-07
7.42701269664807e-06,2.75583384520194e-07
7.50501269664807e-06,-3.49692804934673e-07
7.58301269664807e-06,2.74682171202487e-07
7.66101269664807e-06,-3.48792562323473e-07
7.73901269664807e-06,2.73834039123159e-07
7.81701269664807e-06,-3.47948089528648e-07
7.89501269664807e-06,2.72935662348824e-07
7.97301269664807e-06,-3.47043814928940e-07
8.05101269664807e-06,2.72042556796653e-07
8.12901269664807e-06,-3.46199396190413e-07
8.20701269664807e-06,2.71151099316967e-07
8.28501269664807e-06,-3.45263441203468e-07
8.36301269664807e-06,2.70256599747666e-07
8.44101269664807e-06,-3.44427049539036e-07
8.51901269664807e-06,2.69364451784611e-07
8.59701269664807e-06,-3.43491673889380e-07
8.67501269664807e-06,2.68489251951327e-07
8.75301269664807e-06,-3.42645826715883e-07
8.83101269664807e-06,2.67614654175199e-07
8.90901269664807e-06,-3.41726687594821e-07
8.98701269664807e-06,2.66727355446193e-07
9.00000000000000e-06,-3.38869495295143e-07
