Time,i(vdd)
6.02449034046589e-06,5.56257096734522e-07
6.06449034046589e-06,-5.59603735205239e-07
6.10449034046589e-06,5.56283200747363e-07
6.14449034046589e-06,-5.59629620879820e-07
6.18449034046589e-06,5.56251493322166e-07
6.22449034046589e-06,-5.59586730540201e-07
6.26449034046589e-06,5.56156513001864e-07
6.30449034046589e-06,-5.59472031610049e-07
6.34449034046589e-06,5.56026559318792e-07
6.38449034046589e-06,-5.59317508946547e-07
6.42449034046589e-06,5.55826905181547e-07
6.46449034046589e-06,-5.59090852909375e-07
6.50449034046589e-06,5.55559730009141e-07
6.54449034046589e-06,-5.58795608114064e-07
6.58449034046589e-06,5.55227464907643e-07
6.62449034046589e-06,-5.58434857670997e-07
6.66449034046589e-06,5.54836430817102e-07
6.70449034046589e-06,-5.58015863950664e-07
6.74449034046588e-06,5.54379162590953e-07
6.78449034046588e-06,-5.57540482244728e-07
6.82449034046588e-06,5.53920051122088e-07
6.86449034046588e-06,-5.57054115640905e-07
6.90449034046588e-06,5.53314428463741e-07
6.94449034046588e-06,-5.56414193174045e-07
6.98449034046588e-06,5.52709895318342e-07
7.02449034046588e-06,-5.55784818843285e-07
7.06449034046588e-06,5.52035368254379e-07
7.10449034046588e-06,-5.55086498811578e-07
7.14449034046588e-06,5.51307747179860e-07
7.18449034046588e-06,-5.54336113445510e-07
7.22449034046588e-06,5.50501311816179e-07
7.26449034046588e-06,-5.53440598071760e-07
7.30449034046588e-06,5.49644671790102e-07
7.34449034046588e-06,-5.52630993336528e-07
7.38449034046588e-06,5.48752699352846e-07
7.42449034046588e-06,-5.51719118166421e-07
7.46449034046588e-06,5.47853417329383e-07
7.50449034046588e-06,-5.50800433804802e-07
7.54449034046588e-06,5.46950751352016e-07
7.58449034046588e-06,-5.49878767623564e-07
7.62449034046588e-06,5.46009365906065e-07
7.66449034046588e-06,-5.48919148876974e-07
7.70449034046588e-06,5.45032733865533e-07
7.74449034046588e-06,-5.47925007275409e-07
7.78449034046587e-06,5.44022258557500e-07
7.82449034046587e-06,-5.46897724642342e-07
7.86449034046587e-06,5.42979301480045e-07
7.90449034046587e-06,-5.45838641907717e-07
7.94449034046587e-06,5.41905184658671e-07
7.98449034046587e-06,-5.44749059832528e-07
8.00000000000000e-06,5.39898292830880e-07
