Time,i(vdd)
6.00252637028240e-06,1.50231350371984e-06
6.04252637028240e-06,-1.54148934553858e-06
6.08252637028240e-06,1.50031047586615e-06
6.12252637028240e-06,-1.53941925173642e-06
6.16252637028240e-06,1.49824231438416e-06
6.20252637028240e-06,-1.53742029614881e-06
6.24252637028240e-06,1.49624473674140e-06
6.28252637028239e-06,-1.53535584282240e-06
6.32252637028239e-06,1.49418223034651e-06
6.36252637028239e-06,-1.53336239631769e-06
6.40252637028239e-06,1.49219018042103e-06
6.44252637028239e-06,-1.53130365911887e-06
6.48252637028239e-06,1.49013340573116e-06
6.52252637028239e-06,-1.52931579625223e-06
6.56252637028239e-06,1.48814695390937e-06
6.60252637028239e-06,-1.52726284718293e-06
6.64252637028239e-06,1.48609597963239e-06
6.68252637028239e-06,-1.52528063758325e-06
6.72252637028239e-06,1.48411519767566e-06
6.76252637028239e-06,-1.52323354319132e-06
6.80252637028239e-06,1.48207009121483e-06
6.84252637028239e-06,-1.52125705529374e-06
6.88252637028239e-06,1.48009504350113e-06
6.92252637028239e-06,-1.51921588028117e-06
6.96252637028239e-06,1.47805586991423e-06
7.00252637028239e-06,-1.51724517473539e-06
7.04252637028239e-06,1.47608661837876e-06
7.08252637028239e-06,-1.51520998065400e-06
7.12252637028239e-06,1.47405343739480e-06
7.16252637028239e-06,-1.51324511891447e-06
7.20252637028239e-06,1.47209004151653e-06
7.24252637028239e-06,-1.51121596438745e-06
7.28252637028239e-06,1.47006291237799e-06
7.32252637028239e-06,-1.50925701856625e-06
7.36252637028238e-06,1.46810545515333e-06
7.40252637028238e-06,-1.50723399116095e-06
7.44252637028238e-06,1.46608447264837e-06
7.48252637028238e-06,-1.50528104136612e-06
7.52252637028238e-06,1.46413302142037e-06
7.56252637028238e-06,-1.50326420190057e-06
7.60252637028238e-06,1.46211823524422e-06
7.64252637028238e-06,-1.50131729916886e-06
7.68252637028238e-06,1.46017284212326e-06
7.72252637028238e-06,-1.49930669573766e-06
7.76252637028238e-06,1.45816430133312e-06
7.80252637028238e-06,-1.49736588720632e-06
7.84252637028238e-06,1.45622501225378e-06
7.88252637028238e-06,-1.49536156625296e-06
7.92252637028238e-06,1.45422276182670e-06
7.96252637028238e-06,-1.49342689685246e-06
8.00000000000000e-06,1.45222167438366e-06
