Time,i(vdd)
6.03641740158434e-06,5.24824743794987e-07
6.07641740158434e-06,-5.69976947615098e-07
6.11641740158434e-06,5.21243910761946e-07
6.15641740158434e-06,-5.66418168491057e-07
6.19641740158434e-06,5.17713508401880e-07
6.23641740158434e-06,-5.62908528555503e-07
6.27641740158434e-06,5.14189990965363e-07
6.31641740158434e-06,-5.59405492202429e-07
6.35641740158434e-06,5.10756006229933e-07
6.39641740158434e-06,-5.56044688629728e-07
6.43641740158434e-06,5.07357287830683e-07
6.47641740158434e-06,-5.52611688265184e-07
6.51641740158433e-06,5.03973690439985e-07
6.55641740158433e-06,-5.49245836690783e-07
6.59641740158433e-06,5.00717763078458e-07
6.63641740158433e-06,-5.46006504466914e-07
6.67641740158433e-06,4.97401193410622e-07
6.71641740158433e-06,-5.42720321032233e-07
6.75641740158433e-06,4.94200625403781e-07
6.79641740158433e-06,-5.39560682834023e-07
6.83641740158433e-06,4.90948045261183e-07
6.87641740158433e-06,-5.36331816531771e-07
6.91641740158433e-06,4.87824957097881e-07
6.95641740158433e-06,-5.33228077592842e-07
6.99641740158433e-06,4.84740498900926e-07
7.03641740158433e-06,-5.30163697010406e-07
7.07641740158433e-06,4.81695874185248e-07
7.11641740158433e-06,-5.27139298958733e-07
7.15641740158433e-06,4.78690701150139e-07
7.19641740158433e-06,-5.24153955094625e-07
7.23641740158433e-06,4.75724395110598e-07
7.27641740158433e-06,-5.21207057608852e-07
7.31641740158433e-06,4.72796270823192e-07
7.35641740158433e-06,-5.18297981669641e-07
7.39641740158433e-06,4.69905661773189e-07
7.43641740158433e-06,-5.15426079767454e-07
7.47641740158433e-06,4.67051928236234e-07
7.51641740158433e-06,-5.12590717368636e-07
7.55641740158432e-06,4.64234445122054e-07
7.59641740158432e-06,-5.09791275482882e-07
7.63641740158432e-06,4.61452600967684e-07
7.67641740158432e-06,-5.07023254386080e-07
7.71641740158432e-06,4.58707407423496e-07
7.75641740158432e-06,-5.04296252062580e-07
7.79641740158432e-06,4.55993757328947e-07
7.83641740158432e-06,-5.01598015435732e-07
7.87641740158432e-06,4.53369357528409e-07
7.91641740158432e-06,-4.98979537304282e-07
7.95641740158432e-06,4.50733980287679e-07
7.99641740158432e-06,-4.96353132414026e-07
8.00000000000000e-06,4.35402285943864e-07
