Time,id(m:nand_2:mn1:1),id(m:nand_3:mn1:1)
5.13554432000000e-07,1.22646818898527e-11,1.74205366512821e-11
5.43554432000000e-07,1.22554657341291e-11,1.74346407359683e-11
5.73554432000000e-07,1.22462493645584e-11,1.73914279026370e-11
6.03554432000000e-07,1.22370327811381e-11,1.73482102385042e-11
6.33554432000000e-07,1.22665068314751e-11,1.73493712636682e-11
6.63554432000000e-07,1.22959788918617e-11,1.73505321466257e-11
6.93554432000000e-07,1.22666497505653e-11,1.73516928873873e-11
7.23554432000000e-07,1.22373209627810e-11,1.73528534859636e-11
7.53554432000000e-07,1.22079925285250e-11,1.73116767149892e-11
7.83554432000001e-07,1.22217026839546e-11,1.73221591419785e-11
8.13554432000001e-07,1.22354130631368e-11,1.73133399922023e-11
8.43554432000001e-07,1.22491236660715e-11,1.73045212277430e-11
8.73554432000001e-07,1.22628344927597e-11,1.72957028485879e-11
9.03554432000001e-07,1.22765455432025e-11,1.72868848547254e-11
9.33554432000001e-07,1.22902568173997e-11,1.72780672461431e-11
9.63554432000001e-07,1.23039683153532e-11,1.72814827247972e-11
9.93554432000001e-07,1.23176800370627e-11,1.72848985031652e-11
1.02355443200000e-06,1.22890430910613e-11,1.72883145812696e-11
1.05355443200000e-06,1.22604062388058e-11,1.73277528786674e-11
1.08355443200000e-06,1.22317694803138e-11,1.73671900525670e-11
1.11355443200000e-06,1.22538403798820e-11,1.73484112655840e-11
1.14355443200000e-06,1.22394163318617e-11,1.73296321502160e-11
1.17355443200000e-06,1.22442951355376e-11,1.73108527064634e-11
1.20355443200000e-06,1.22491740215360e-11,1.73534927589650e-11
1.23355443200000e-06,1.22540529898587e-11,1.73961322131805e-11
1.26355443200000e-06,1.22589320405061e-11,1.73813512990105e-11
1.29355443200000e-06,1.22638111734795e-11,1.73665700722543e-11
1.32355443200000e-06,1.22686903887795e-11,1.73517885329080e-11
1.35355443200000e-06,1.22735696864070e-11,1.73370066809692e-11
1.38355443200000e-06,1.22602349143413e-11,1.73669726247254e-11
1.41355443200000e-06,1.22469008515339e-11,1.73560753085638e-11
1.44355443200000e-06,1.22517838694605e-11,1.73451785650533e-11
1.47355443200000e-06,1.22566669582868e-11,1.73342823941704e-11
1.50355443200000e-06,1.22615501180145e-11,1.73233867958955e-11
1.53355443200000e-06,1.22664333486432e-11,1.73124917702057e-11
1.56355443200000e-06,1.22713166501740e-11,1.73059413053844e-11
1.59355443200000e-06,1.22762000226072e-11,1.72993901432485e-11
1.62355443200000e-06,1.22810834659442e-11,1.72928382837466e-11
1.65355443200000e-06,1.22859669801849e-11,1.73217976838993e-11
1.68355443200000e-06,1.22908505653305e-11,1.73507550943360e-11
1.71355443200000e-06,1.22957342213817e-11,1.73350368878406e-11
1.74355443200000e-06,1.22773304339660e-11,1.73193181850355e-11
1.77355443200000e-06,1.22589277281226e-11,1.73035989859126e-11
1.80355443200000e-06,1.22656593628892e-11,1.73549305439879e-11
1.83355443200000e-06,1.22723911033476e-11,1.73629429977107e-11
1.86355443200000e-06,1.22791229494986e-11,1.73709552873019e-11
1.89355443200000e-06,1.22858549013428e-11,1.73789674127654e-11
1.92355443200000e-06,1.22925869588821e-11,1.73869793741032e-11
1.95355443200000e-06,1.22993191221170e-11,1.73949911713172e-11
1.98355443200000e-06,1.23060513910481e-11,1.74030028044084e-11
2.00000000000000e-06,1.23097419687843e-11,1.73318476123038e-11
