Time,i(vdd)
6.01644762472075e-06,1.07108534201939e-06
6.05644762472075e-06,-1.09094029964079e-06
6.09644762472075e-06,1.06768653431283e-06
6.13644762472075e-06,-1.08753403201649e-06
6.17644762472075e-06,1.06429912204073e-06
6.21644762472075e-06,-1.08416920676745e-06
6.25644762472075e-06,1.06096624130580e-06
6.29644762472075e-06,-1.08084788535542e-06
6.33644762472075e-06,1.05763939577778e-06
6.37644762472075e-06,-1.07753853412777e-06
6.41644762472075e-06,1.05435135697846e-06
6.45644762472075e-06,-1.07428256658633e-06
6.49644762472075e-06,1.05110723830624e-06
6.53644762472075e-06,-1.07103125565408e-06
6.57644762472074e-06,1.04787401069381e-06
6.61644762472074e-06,-1.06781911161145e-06
6.65644762472074e-06,1.04469241962728e-06
6.69644762472074e-06,-1.06463288328510e-06
6.73644762472074e-06,1.04151141589267e-06
6.77644762472074e-06,-1.06148557526325e-06
6.81644762472074e-06,1.03838366638949e-06
6.85644762472074e-06,-1.05836172576486e-06
6.89644762472074e-06,1.03528123514510e-06
6.93644762472074e-06,-1.05526440840491e-06
6.97644762472074e-06,1.03218478359191e-06
7.01644762472074e-06,-1.05220059195984e-06
7.05644762472074e-06,1.02914295597152e-06
7.09644762472074e-06,-1.04916002451597e-06
7.13644762472074e-06,1.02610766568327e-06
7.17644762472074e-06,-1.04615083055944e-06
7.21644762472074e-06,1.02312167086605e-06
7.25644762472074e-06,-1.04316452731740e-06
7.29644762472074e-06,1.02014051672927e-06
7.33644762472074e-06,-1.04021058619333e-06
7.37644762472074e-06,1.01720812838314e-06
7.41644762472074e-06,-1.03727884794728e-06
7.45644762472074e-06,1.01428145773798e-06
7.49644762472074e-06,-1.03437762669677e-06
7.53644762472074e-06,1.01140210646988e-06
7.57644762472074e-06,-1.03149823556927e-06
7.61644762472073e-06,1.00852763404458e-06
7.65644762472073e-06,-1.02864948425011e-06
7.69644762472073e-06,1.00569976085272e-06
7.73644762472073e-06,-1.02582199769550e-06
7.77644762472073e-06,1.00287709267336e-06
7.81644762472073e-06,-1.02302396988619e-06
7.85644762472073e-06,1.00009985414109e-06
7.89644762472073e-06,-1.02024689786544e-06
7.93644762472073e-06,9.97327470545049e-07
7.97644762472073e-06,-1.01749900474787e-06
8.00000000000000e-06,9.93649897138079e-07
