Time,i(vdd)
1.67772160000000e-09,1.39043660749979e-06
3.35544320000000e-09,-1.39346028936926e-06
6.71088640000000e-09,1.39039016245159e-06
1.06908864000000e-08,-1.39337762742721e-06
1.46708864000000e-08,1.39044304664513e-06
1.86508864000000e-08,-1.39332160996807e-06
2.26308864000000e-08,1.39045952491104e-06
2.66108864000000e-08,-1.39327028959168e-06
3.05908864000000e-08,1.39051909836411e-06
3.45708864000000e-08,-1.39348933419714e-06
3.85508864000000e-08,1.39023888745833e-06
4.25308864000000e-08,-1.39326130187684e-06
4.65108864000000e-08,1.39049426363235e-06
5.04908864000000e-08,-1.39301585277188e-06
5.44708864000000e-08,1.39002791694120e-06
5.84508864000000e-08,-1.39306921959177e-06
6.24308864000000e-08,1.39006784365760e-06
6.64108864000000e-08,-1.39309810114044e-06
7.03908864000000e-08,1.39009366609048e-06
7.43708864000000e-08,-1.39313191432068e-06
7.83508864000000e-08,1.39012021829159e-06
8.23308864000000e-08,-1.39313298568615e-06
8.63108864000000e-08,1.39011754304379e-06
9.02908864000000e-08,-1.39315849479557e-06
9.42708864000000e-08,1.39013683153485e-06
9.82508864000000e-08,-1.39315367988348e-06
1.02230886400000e-07,1.39014358955380e-06
1.06210886400000e-07,-1.39318051692432e-06
1.10190886400000e-07,1.39013666590471e-06
1.14170886400000e-07,-1.39316568221670e-06
1.18150886400000e-07,1.39015746975878e-06
1.22130886400000e-07,-1.39319616000405e-06
1.26110886400000e-07,1.39012717742840e-06
1.30090886400000e-07,-1.39317089808110e-06
1.34070886400000e-07,1.39015513812665e-06
1.38050886400000e-07,-1.39319896650602e-06
1.42030886400000e-07,1.39012420509318e-06
1.46010886400000e-07,-1.39317314359525e-06
1.49990886400000e-07,1.39015013400548e-06
1.53970886400000e-07,-1.39319929287729e-06
1.57950886400000e-07,1.39011904600939e-06
1.61930886400000e-07,-1.39317350766826e-06
1.65910886400000e-07,1.39014342719073e-06
1.69890886400000e-07,-1.39317401114364e-06
1.73870886400000e-07,1.39010337522331e-06
1.77850886400000e-07,-1.39321409520104e-06
1.81830886400000e-07,1.39021746880075e-06
1.85810886400000e-07,-1.39315529945585e-06
1.89790886400000e-07,1.39016818601034e-06
1.93770886400000e-07,-1.39318331265542e-06
1.97750886400000e-07,1.39018044550395e-06
2.00000000000000e-07,-1.39314587101941e-06
