Time,i(vdd)
5.11363833047535e-06,2.29043111614148e-06
5.19163833047535e-06,-2.36196787008327e-06
5.26963833047535e-06,2.28862105856702e-06
5.34763833047535e-06,-2.36009117639404e-06
5.42563833047535e-06,2.28674095787590e-06
5.50363833047535e-06,-2.35821548896790e-06
5.58163833047535e-06,2.28486914713629e-06
5.65963833047535e-06,-2.35634638419479e-06
5.73763833047535e-06,2.28300292351109e-06
5.81563833047535e-06,-2.35448158635414e-06
5.89363833047535e-06,2.28114050530186e-06
5.97163833047535e-06,-2.35261994432975e-06
6.04963833047535e-06,2.27928098544973e-06
6.12763833047535e-06,-2.35076086837249e-06
6.20563833047535e-06,2.27742389869095e-06
6.28363833047535e-06,-2.34890405280360e-06
6.36163833047535e-06,2.27556900432481e-06
6.43963833047535e-06,-2.34704933862885e-06
6.51763833047535e-06,2.27371617314593e-06
6.59563833047535e-06,-2.34519664178517e-06
6.67363833047535e-06,2.27186533888669e-06
6.75163833047535e-06,-2.34334591426668e-06
6.82963833047535e-06,2.27001646331354e-06
6.90763833047535e-06,-2.34149713095372e-06
6.98563833047535e-06,2.26816952336174e-06
7.06363833047535e-06,-2.33965027470603e-06
7.14163833047535e-06,2.26632450530555e-06
7.21963833047535e-06,-2.33780533339481e-06
7.29763833047535e-06,2.26448139800198e-06
7.37563833047535e-06,-2.33596230016412e-06
7.45363833047535e-06,2.26264019505305e-06
7.53163833047535e-06,-2.33412116671533e-06
7.60963833047535e-06,2.26080088792463e-06
7.68763833047535e-06,-2.33228192547119e-06
7.76563833047535e-06,2.25896347210660e-06
7.84363833047535e-06,-2.33044457196348e-06
7.92163833047535e-06,2.25712793999382e-06
7.99963833047535e-06,-2.32860910065490e-06
8.07763833047535e-06,2.25529428564713e-06
8.15563833047535e-06,-2.32677550570319e-06
8.23363833047535e-06,2.25346250624981e-06
8.31163833047535e-06,-2.32494378033607e-06
8.38963833047535e-06,2.25163259353078e-06
8.46763833047535e-06,-2.32311392132060e-06
8.54563833047535e-06,2.24980454374305e-06
8.62363833047535e-06,-2.32128592332750e-06
8.70163833047535e-06,2.24797835060022e-06
8.77963833047535e-06,-2.31945977844689e-06
8.85763833047535e-06,2.24615401035624e-06
8.93563833047535e-06,-2.31763548501352e-06
9.00000000000000e-06,2.24414470171734e-06
