Time,i(vdd)
6.01993522306605e-06,-1.73623819591543e-06
6.05993522306605e-06,1.72635348098692e-06
6.09993522306605e-06,-1.73333407302497e-06
6.13993522306605e-06,1.72345149432535e-06
6.17993522306605e-06,-1.73043503781449e-06
6.21993522306605e-06,1.72055503762988e-06
6.25993522306605e-06,-1.72754114835871e-06
6.29993522306605e-06,1.71766394987361e-06
6.33993522306605e-06,-1.72465257848073e-06
6.37993522306605e-06,1.71477825337428e-06
6.41993522306605e-06,-1.72176941695995e-06
6.45993522306605e-06,1.71189800502298e-06
6.49993522306605e-06,-1.71889173395857e-06
6.53993522306605e-06,1.70902326932288e-06
6.57993522306605e-06,-1.71601959554828e-06
6.61993522306605e-06,1.70615410945527e-06
6.65993522306605e-06,-1.71315306499397e-06
6.69993522306605e-06,1.70329058801859e-06
6.73993522306605e-06,-1.71029220439134e-06
6.77993522306605e-06,1.70043276691394e-06
6.81993522306604e-06,-1.70743707450035e-06
6.85993522306604e-06,1.69758070507604e-06
6.89993522306604e-06,-1.70458773423174e-06
6.93993522306604e-06,1.69473446139452e-06
6.97993522306604e-06,-1.70174424151441e-06
7.01993522306604e-06,1.69189409326368e-06
7.05993522306604e-06,-1.69890665285477e-06
7.09993522306604e-06,1.68905965599615e-06
7.13993522306604e-06,-1.69607502327433e-06
7.17993522306604e-06,1.68623120404762e-06
7.21993522306604e-06,-1.69324940648313e-06
7.25993522306604e-06,1.68340879083642e-06
7.29993522306604e-06,-1.69042985495957e-06
7.33993522306604e-06,1.68059246789004e-06
7.37993522306604e-06,-1.68761641971793e-06
7.41993522306604e-06,1.67778228619821e-06
7.45993522306604e-06,-1.68480915138047e-06
7.49993522306604e-06,1.67497829442266e-06
7.53993522306604e-06,-1.68200815938057e-06
7.57993522306604e-06,1.67218034226448e-06
7.61993522306604e-06,-1.67921356829583e-06
7.65993522306604e-06,1.66938876014514e-06
7.69993522306604e-06,-1.67642513081418e-06
7.73993522306604e-06,1.66660359872489e-06
7.77993522306604e-06,-1.67364136733783e-06
7.81993522306604e-06,1.66382521717064e-06
7.85993522306603e-06,-1.67086517222085e-06
7.89993522306603e-06,1.66105274539180e-06
7.93993522306603e-06,-1.66809565734300e-06
7.97993522306603e-06,1.65828662514468e-06
8.00000000000000e-06,-1.66396741683278e-06
