Time,i(vdd)
6.01648908287290e-06,-1.92138025921739e-07
6.05648908287290e-06,1.48732620762984e-07
6.09648908287290e-06,-1.93896051232399e-07
6.13648908287290e-06,1.50484549899507e-07
6.17648908287290e-06,-1.95641441676603e-07
6.21648908287290e-06,1.52223882609029e-07
6.25648908287290e-06,-1.97374277428669e-07
6.29648908287290e-06,1.53950700001433e-07
6.33648908287290e-06,-1.99094639738557e-07
6.37648908287290e-06,1.55665082332911e-07
6.41648908287290e-06,-2.00802609009485e-07
6.45648908287290e-06,1.57367109387499e-07
6.49648908287290e-06,-2.02498264284652e-07
6.53648908287290e-06,1.59056861289436e-07
6.57648908287290e-06,-2.04181686133748e-07
6.61648908287290e-06,1.60734417295741e-07
6.65648908287290e-06,-2.05852952871303e-07
6.69648908287290e-06,1.62399855275203e-07
6.73648908287290e-06,-2.07512142464919e-07
6.77648908287290e-06,1.64053253880967e-07
6.81648908287290e-06,-2.09159333686860e-07
6.85648908287290e-06,1.65694690988920e-07
6.89648908287290e-06,-2.10794602547851e-07
6.93648908287290e-06,1.67324243163264e-07
6.97648908287290e-06,-2.12418026647556e-07
7.01648908287290e-06,1.68941986357900e-07
7.05648908287289e-06,-2.14029682662583e-07
7.09648908287289e-06,1.70547998642646e-07
7.13648908287289e-06,-2.15629645784784e-07
7.17648908287289e-06,1.72142353355266e-07
7.21648908287289e-06,-2.17217991858040e-07
7.25648908287289e-06,1.73725127580284e-07
7.29648908287289e-06,-2.18794795428603e-07
7.33648908287289e-06,1.75296394697053e-07
7.37648908287289e-06,-2.20360131549468e-07
7.41648908287289e-06,1.76856230187047e-07
7.45648908287289e-06,-2.21914073566188e-07
7.49648908287289e-06,1.78404706333278e-07
7.53648908287289e-06,-2.23456694692927e-07
7.57648908287289e-06,1.79941898186951e-07
7.61648908287289e-06,-2.24988069558907e-07
7.65648908287289e-06,1.81467876802493e-07
7.69648908287289e-06,-2.26508269136860e-07
7.73648908287289e-06,1.82982715739514e-07
7.77648908287289e-06,-2.28017366390633e-07
7.81648908287289e-06,1.84486486357698e-07
7.85648908287289e-06,-2.29515432507948e-07
7.89648908287289e-06,1.85962781468058e-07
7.93648908287289e-06,-2.30982834253858e-07
7.97648908287289e-06,1.87441650340115e-07
8.00000000000000e-06,-2.32985669817973e-07
