Time,i(vdd)
6.01011719677916e-06,-4.83567088773921e-07
6.05011719677916e-06,4.46833021473112e-07
6.09011719677916e-06,-4.78329938836739e-07
6.13011719677916e-06,4.41634982520373e-07
6.17011719677916e-06,-4.73170260070810e-07
6.21011719677916e-06,4.36513358436246e-07
6.25011719677916e-06,-4.68086418711478e-07
6.29011719677916e-06,4.31467037302055e-07
6.33011719677916e-06,-4.63077244813982e-07
6.37011719677916e-06,4.26494797762739e-07
6.41011719677916e-06,-4.58141553087431e-07
6.45011719677916e-06,4.21595473189273e-07
6.49011719677916e-06,-4.53278188161807e-07
6.53011719677916e-06,4.16767913916964e-07
6.57011719677916e-06,-4.48486013159994e-07
6.61011719677916e-06,4.12035298223834e-07
6.65011719677916e-06,-4.43788179054791e-07
6.69011719677916e-06,4.07371385001894e-07
6.73011719677916e-06,-4.39158504282010e-07
6.77011719677916e-06,4.02775118449415e-07
6.81011719677916e-06,-4.34595937308038e-07
6.85011719677916e-06,3.98245452021236e-07
6.89011719677916e-06,-4.30099440823223e-07
6.93011719677916e-06,3.93781355103614e-07
6.97011719677916e-06,-4.25667994184866e-07
7.01011719677916e-06,3.89381812188697e-07
7.05011719677915e-06,-4.21300592377158e-07
7.09011719677915e-06,3.85045826109962e-07
7.13011719677915e-06,-4.16996251885992e-07
7.17011719677915e-06,3.80772419459096e-07
7.21011719677915e-06,-4.12753990090291e-07
7.25011719677915e-06,3.76560615728298e-07
7.29011719677915e-06,-4.08572854043085e-07
7.33011719677915e-06,3.72409470132828e-07
7.37011719677915e-06,-4.04451902184592e-07
7.41011719677915e-06,3.68318046398125e-07
7.45011719677915e-06,-4.00390205702426e-07
7.49011719677915e-06,3.64285422680507e-07
7.53011719677915e-06,-3.96386850558244e-07
7.57011719677915e-06,3.60310692082570e-07
7.61011719677915e-06,-3.92440908898367e-07
7.65011719677915e-06,3.56392934553662e-07
7.69011719677915e-06,-3.88551530590104e-07
7.73011719677915e-06,3.52531305867041e-07
7.77011719677915e-06,-3.84717846322098e-07
7.81011719677915e-06,3.48724943523356e-07
7.85011719677915e-06,-3.80939000966417e-07
7.89011719677915e-06,3.44972999205992e-07
7.93011719677915e-06,-3.77214152558321e-07
7.97011719677915e-06,3.41274637046466e-07
8.00000000000000e-06,-3.72925230277491e-07
