Time,i(vdd)
6.01474625630906e-06,8.37738648208199e-08
6.05474625630906e-06,-9.87501349794451e-08
6.09474625630906e-06,8.30140122312810e-08
6.13474625630906e-06,-9.79887419401165e-08
6.17474625630906e-06,8.22494108089860e-08
6.21474625630906e-06,-9.72216906945889e-08
6.25474625630906e-06,8.14822772433946e-08
6.29474625630906e-06,-9.64467166407267e-08
6.33474625630906e-06,8.07086137157425e-08
6.37474625630906e-06,-9.56729409834684e-08
6.41474625630906e-06,7.99315161157566e-08
6.45474625630905e-06,-9.48960788351318e-08
6.49474625630905e-06,7.91510809273724e-08
6.53474625630905e-06,-9.41129999806323e-08
6.57474625630905e-06,7.83680476784012e-08
6.61474625630905e-06,-9.33245926527015e-08
6.65474625630905e-06,7.75769539827183e-08
6.69474625630905e-06,-9.25366108308542e-08
6.73474625630905e-06,7.67853727737805e-08
6.77474625630905e-06,-9.17398329147268e-08
6.81474625630905e-06,7.59905113479855e-08
6.85474625630905e-06,-9.09441255770766e-08
6.89474625630905e-06,7.51925138242024e-08
6.93474625630905e-06,-9.01425903048026e-08
6.97474625630905e-06,7.43891793478678e-08
7.01474625630905e-06,-8.93414302597568e-08
7.05474625630905e-06,7.35860707320738e-08
7.09474625630905e-06,-8.85327980008496e-08
7.13474625630905e-06,7.27808418540547e-08
7.17474625630905e-06,-8.77263646916274e-08
7.21474625630905e-06,7.19676800825421e-08
7.25474625630905e-06,-8.69184114676111e-08
7.29474625630905e-06,7.11589529404716e-08
7.33474625630905e-06,-8.61039429558376e-08
7.37474625630905e-06,7.03462449078487e-08
7.41474625630905e-06,-8.52903895443572e-08
7.45474625630905e-06,6.95330834983949e-08
7.49474625630904e-06,-8.44744803779582e-08
7.53474625630904e-06,6.87155344903114e-08
7.57474625630904e-06,-8.36594963302654e-08
7.61474625630904e-06,6.78986464038925e-08
7.65474625630904e-06,-8.28403097518166e-08
7.69474625630904e-06,6.70784896331758e-08
7.73474625630904e-06,-8.20226573427659e-08
7.77474625630904e-06,6.62476963438911e-08
7.81474625630904e-06,-8.11897813997748e-08
7.85474625630904e-06,6.54152612454804e-08
7.89474625630904e-06,-8.03589744547135e-08
7.93474625630904e-06,6.45814338441525e-08
7.97474625630904e-06,-7.95265213945732e-08
8.00000000000000e-06,6.35077856544156e-08
