Time,i(vdd)
5.17533732140973e-06,1.62203854098709e-06
5.25333732140973e-06,-1.64776026135914e-06
5.33133732140973e-06,1.61886559277280e-06
5.40933732140973e-06,-1.64438504207364e-06
5.48733732140973e-06,1.61557790760306e-06
5.56533732140973e-06,-1.64106982280451e-06
5.64333732140973e-06,1.61228464143720e-06
5.72133732140973e-06,-1.63777754884610e-06
5.79933732140973e-06,1.60900027818946e-06
5.87733732140973e-06,-1.63450006787231e-06
5.95533732140973e-06,1.60572897231677e-06
6.03333732140973e-06,-1.63123626584076e-06
6.11133732140973e-06,1.60247331241472e-06
6.18933732140973e-06,-1.62798807835944e-06
6.26733732140973e-06,1.59923137116539e-06
6.34533732140973e-06,-1.62475356673621e-06
6.42333732140973e-06,1.59600306556899e-06
6.50133732140973e-06,-1.62153263013921e-06
6.57933732140973e-06,1.59278838397972e-06
6.65733732140973e-06,-1.61832525530458e-06
6.73533732140973e-06,1.58958713265493e-06
6.81333732140973e-06,-1.61513124976140e-06
6.89133732140973e-06,1.58639921026048e-06
6.96933732140973e-06,-1.61195051096463e-06
7.04733732140973e-06,1.58322451358858e-06
7.12533732140973e-06,-1.60878071655909e-06
7.20333732140973e-06,1.58006661593995e-06
7.28133732140973e-06,-1.60562300397005e-06
7.35933732140973e-06,1.57691806308968e-06
7.43733732140973e-06,-1.60248375398753e-06
7.51533732140973e-06,1.57378073449808e-06
7.59333732140973e-06,-1.59935447779429e-06
7.67133732140973e-06,1.57066021424463e-06
7.74933732140973e-06,-1.59623678204734e-06
7.82733732140973e-06,1.56754993939533e-06
7.90533732140973e-06,-1.59313529943023e-06
7.98333732140973e-06,1.56445116774022e-06
8.06133732140973e-06,-1.59004373178365e-06
8.13933732140973e-06,1.56136881333481e-06
8.21733732140973e-06,-1.58696354575089e-06
8.29533732140973e-06,1.55829613339225e-06
8.37333732140973e-06,-1.58389977257429e-06
8.45133732140973e-06,1.55523454176870e-06
8.52933732140973e-06,-1.58084547512922e-06
8.60733732140973e-06,1.55218930552829e-06
8.68533732140973e-06,-1.57780220442282e-06
8.76333732140973e-06,1.54915350962275e-06
8.84133732140973e-06,-1.57477501923806e-06
8.91933732140973e-06,1.54612851627481e-06
8.99733732140973e-06,-1.57175715305109e-06
9.00000000000000e-06,1.50172247374924e-06
