AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: *include DFFTT.cir
Analysis: Transient Analysis
Started on: fre. nov. 17 08:48:03 2023
Time i(vdd)
6.01654179077051e-06,-2.35256590109251e-07
6.05654179077051e-06,1.97142960154984e-07
6.09654179077051e-06,-2.37558640650159e-07
6.13654179077051e-06,1.99442211216863e-07
6.17654179077051e-06,-2.39864215232691e-07
6.21654179077051e-06,2.01717860542060e-07
6.25654179077051e-06,-2.42125805121013e-07
6.29654179077051e-06,2.03976994523737e-07
6.33654179077051e-06,-2.44370386623182e-07
6.37654179077051e-06,2.06274173996052e-07
6.41654179077051e-06,-2.46652650589926e-07
6.45654179077051e-06,2.08552487011699e-07
6.49654179077051e-06,-2.48936047965173e-07
6.53654179077051e-06,2.10807648166410e-07
6.57654179077051e-06,-2.51176584095005e-07
6.61654179077051e-06,2.13045651024507e-07
6.65654179077051e-06,-2.53399531271802e-07
6.69654179077051e-06,2.15265713870747e-07
6.73654179077051e-06,-2.55604317358768e-07
6.77654179077050e-06,2.17467453468935e-07
6.81654179077050e-06,-2.57812464816047e-07
6.85654179077050e-06,2.19645398172520e-07
6.89654179077050e-06,-2.59977425791103e-07
6.93654179077050e-06,2.21806880705368e-07
6.97654179077050e-06,-2.62125465010632e-07
7.01654179077050e-06,2.23951067336569e-07
7.05654179077050e-06,-2.64255971380146e-07
7.09654179077050e-06,2.26077544214862e-07
7.13654179077050e-06,-2.66386608673040e-07
7.17654179077050e-06,2.28182923600601e-07
7.21654179077050e-06,-2.68477513788846e-07
7.25654179077050e-06,2.30272119563111e-07
7.29654179077050e-06,-2.70551841264374e-07
7.33654179077050e-06,2.32344420425807e-07
7.37654179077050e-06,-2.72609073786936e-07
7.41654179077050e-06,2.34399479145361e-07
7.45654179077050e-06,-2.74671449452570e-07
7.49654179077050e-06,2.36431036995556e-07
7.53654179077050e-06,-2.76691742221951e-07
7.57654179077050e-06,2.38447277734911e-07
7.61654179077050e-06,-2.78696248131830e-07
7.65654179077050e-06,2.40447349605453e-07
7.69654179077050e-06,-2.80684340121856e-07
7.73654179077050e-06,2.42430823468918e-07
7.77654179077050e-06,-2.82655723890668e-07
7.81654179077050e-06,2.44397516201075e-07
7.85654179077050e-06,-2.84610291003463e-07
7.89654179077049e-06,2.46347380507314e-07
7.93654179077049e-06,-2.86568262073053e-07
7.97654179077049e-06,2.48276469184609e-07
8.00000000000000e-06,-2.89152933136239e-07
