AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: * Library and model files
Analysis: Transient Analysis
Started on: tir. okt. 24 18:48:20 2023
Time v(clk) v(data) v(out)
1.43693440000000e-09,0.00000000000000e+00,0.00000000000000e+00,-3.39726429247969e-05
2.77911168000000e-09,0.00000000000000e+00,0.00000000000000e+00,3.17066108049078e-05
5.00000000000000e-09,0.00000000000000e+00,0.00000000000000e+00,-2.16640175782767e-05
5.01000000000000e-09,5.99999999999986e-02,0.00000000000000e+00,6.78566278028675e-04
5.03000000000000e-09,1.80000000000001e-01,0.00000000000000e+00,1.78454348310610e-03
5.07000000000000e-09,4.20000000000000e-01,0.00000000000000e+00,2.55782291356892e-03
5.10000000000000e-09,6.00000000000000e-01,0.00000000000000e+00,4.43784032284622e-04
5.10800000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-5.20943826988474e-04
5.12400000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-1.87699087221813e-03
5.15600000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-2.47415975806430e-03
5.22000000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-1.58086169476751e-03
5.34800000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-5.25602146884324e-04
5.60400000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-7.82692299283599e-05
6.11600000000000e-09,6.00000000000000e-01,0.00000000000000e+00,5.41226788314544e-04
7.01393241109861e-09,6.00000000000000e-01,0.00000000000000e+00,-2.90847456059336e-04
8.16594941253842e-09,6.00000000000000e-01,0.00000000000000e+00,2.00980647992861e-04
1.00000000000000e-08,6.00000000000000e-01,0.00000000000000e+00,-1.35930845953489e-04
1.00100000000000e-08,6.00000000000000e-01,5.99999999999986e-02,-8.94511367141027e-05
1.00300000000000e-08,6.00000000000000e-01,1.79999999999996e-01,-2.59853738689558e-05
1.00700000000000e-08,6.00000000000000e-01,4.19999999999990e-01,-1.95145258401613e-05
1.01000000000000e-08,6.00000000000000e-01,5.99999999999995e-01,-1.30642161765587e-04
1.01080000000000e-08,6.00000000000000e-01,6.00000000000000e-01,-1.60276287044459e-04
1.01240000000000e-08,6.00000000000000e-01,6.00000000000000e-01,-1.83497414896774e-04
1.01560000000000e-08,6.00000000000000e-01,6.00000000000000e-01,-1.48412215960902e-04
