Time,i(vdd)
6.03162800000013e-06,-2.00738104441541e-08
6.07162800000013e-06,-1.10903609293150e-08
6.11162800000013e-06,-2.01335624009709e-08
6.15162800000013e-06,-1.11252092155871e-08
6.19162800000013e-06,-2.01035873518747e-08
6.23162800000013e-06,-1.10511549698899e-08
6.27162800000013e-06,-2.01630967184074e-08
6.31162800000013e-06,-1.10871501626210e-08
6.35162800000013e-06,-2.01346661780731e-08
6.39162800000013e-06,-1.10342329644712e-08
6.43162800000013e-06,-2.01944091280462e-08
6.47162800000013e-06,-1.10510452502062e-08
6.51162800000013e-06,-2.01649179032011e-08
6.55162800000013e-06,-1.09983027332874e-08
6.59162800000013e-06,-2.02240143522704e-08
6.63162800000013e-06,-1.10350698184308e-08
6.67162800000013e-06,-2.01944199919242e-08
6.71162800000013e-06,-1.09833715375485e-08
6.75162800000013e-06,-2.02531056014495e-08
6.79162800000013e-06,-1.09934123356199e-08
6.83162800000013e-06,-2.02236853095391e-08
6.87162800000013e-06,-1.09417719689857e-08
6.91162800000013e-06,-2.02822251298538e-08
6.95162800000013e-06,-1.09787360284527e-08
6.99162800000013e-06,-2.02508393342964e-08
7.03162800000013e-06,-1.09060498299893e-08
7.07162800000012e-06,-2.02877364237971e-08
7.11162800000012e-06,-1.09559023752626e-08
7.15162800000012e-06,-2.02705609022670e-08
7.19162800000012e-06,-1.08847173220209e-08
7.23162800000012e-06,-2.03073830944076e-08
7.27162800000012e-06,-1.09363562083476e-08
7.31162800000012e-06,-2.02911208016719e-08
7.35162800000012e-06,-1.08657554044098e-08
7.39162800000012e-06,-2.03283592219853e-08
7.43162800000012e-06,-1.09174171350088e-08
7.47162800000012e-06,-2.03118397317372e-08
7.51162800000012e-06,-1.08472337312572e-08
7.55162800000012e-06,-2.03486915474291e-08
7.59162800000012e-06,-1.08984041144630e-08
7.63162800000012e-06,-2.03320820594830e-08
7.67162800000012e-06,-1.08291703857082e-08
7.71162800000012e-06,-2.03685688224999e-08
7.75162800000012e-06,-1.08804295933085e-08
7.79162800000012e-06,-2.03518799375297e-08
7.83162800000012e-06,-1.08089991648206e-08
7.87162800000012e-06,-2.03848046942676e-08
7.91162800000012e-06,-1.08581035066364e-08
7.95162800000012e-06,-2.03675651654796e-08
7.99162800000012e-06,-1.07899254572590e-08
8.00000000000000e-06,-2.03895490054914e-08
